 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,9.687E-5,8.304,0.010,0.035,0.012,0.010,50.140,0.969,0.013,5905,12,71.565,0.011,1.139,0.878,0.883
2,0.005,4.960,0.064,0.321,0.115,0.061,107.010,0.670,0.115,3510,10,123.495,0.064,1.892,0.529,0.911
3,9.094E-5,7.657,0.014,0.036,0.014,0.009,81.950,0.868,0.015,5444,15,73.301,0.010,1.593,0.628,0.852
4,0.006,4.837,0.069,0.337,0.123,0.062,83.862,0.670,0.128,3432,95,77.949,0.068,1.979,0.505,0.907
5,0.027,4.168,0.108,1.431,0.246,0.141,21.516,0.167,0.298,2868,106,13.643,0.176,1.749,0.572,0.689
6,0.004,5.040,0.052,0.284,0.087,0.064,71.575,0.683,0.092,3573,71,77.661,0.072,1.367,0.732,0.875
7,0.007,8.534,0.061,0.347,0.111,0.077,138.741,0.700,0.120,6033,21,139.764,0.080,1.438,0.695,0.916
8,8.698E-5,4.352,0.023,0.033,0.012,0.010,141.686,0.976,0.013,3094,12,116.565,0.010,1.221,0.819,0.889
9,0.004,5.887,0.053,0.261,0.077,0.060,21.171,0.667,0.089,4171,64,43.069,0.066,1.298,0.770,0.891
10,1.107E-4,3.817,0.030,0.039,0.014,0.010,32.051,0.895,0.015,2710,23,21.801,0.011,1.432,0.699,0.868
11,9.687E-5,6.489,0.032,0.035,0.012,0.010,162.896,0.969,0.013,4611,21,161.565,0.011,1.201,0.832,0.891
12,3.321E-4,4.656,0.041,0.070,0.025,0.017,82.572,0.855,0.026,3309,38,74.476,0.018,1.482,0.675,0.911
13,1.166E-4,8.642,0.034,0.040,0.015,0.010,162.758,0.905,0.016,6141,23,164.745,0.011,1.575,0.635,0.874
14,0.003,7.815,0.069,0.225,0.070,0.056,79.464,0.769,0.074,5540,71,67.797,0.059,1.234,0.810,0.920
15,0.004,11.035,0.072,0.249,0.077,0.059,116.289,0.722,0.082,7836,22,106.887,0.068,1.313,0.762,0.896
16,0.021,7.208,0.123,0.827,0.187,0.143,155.513,0.386,0.223,5068,44,143.202,0.170,1.313,0.761,0.769
17,6.919E-5,8.656,0.037,0.029,0.010,0.009,90.000,1.000,0.011,6155,23,113.199,0.010,1.089,0.919,0.875
18,6.464E-4,10.247,0.048,0.101,0.030,0.027,67.477,0.794,0.035,7278,42,43.363,0.030,1.112,0.899,0.861
19,1.245E-4,8.723,0.041,0.042,0.016,0.010,128.332,0.892,0.017,6201,24,124.992,0.011,1.670,0.599,0.900
20,0.013,5.680,0.117,0.558,0.152,0.111,93.866,0.538,0.177,4029,25,96.843,0.135,1.368,0.731,0.833
21,5.733E-5,6.581,0.040,0.028,0.010,0.007,180.000,0.930,0.010,4677,28,164.055,0.009,1.413,0.708,0.829
22,7.314E-5,8.109,0.040,0.029,0.010,0.010,0.000,1.000,0.011,5766,25,113.199,0.010,1.000,1.000,0.902
23,0.002,7.582,0.070,0.213,0.078,0.032,126.465,0.533,0.082,5376,26,112.166,0.039,2.463,0.406,0.794
24,0.016,2.717,0.120,0.918,0.192,0.108,56.073,0.242,0.241,1882,155,41.689,0.145,1.783,0.561,0.677
25,1.898E-4,3.678,0.046,0.050,0.018,0.013,113.809,0.941,0.020,2612,27,120.256,0.014,1.386,0.722,0.932
26,0.002,6.968,0.065,0.165,0.050,0.041,179.168,0.752,0.056,4937,46,168.408,0.043,1.227,0.815,0.895
27,8.896E-5,6.742,0.050,0.033,0.011,0.010,5.642,0.998,0.012,4791,34,159.444,0.011,1.062,0.941,0.891
28,0.003,10.319,0.071,0.247,0.093,0.045,20.067,0.677,0.097,7306,54,9.189,0.048,2.064,0.484,0.910
29,1.463E-4,2.934,0.053,0.044,0.016,0.011,90.187,0.954,0.017,2085,32,104.036,0.011,1.452,0.689,0.914
30,1.463E-4,7.703,0.056,0.047,0.019,0.010,97.113,0.826,0.019,5477,33,107.103,0.010,2.018,0.496,0.914
31,1.206E-4,6.878,0.055,0.040,0.014,0.011,55.106,0.951,0.015,4889,44,56.310,0.012,1.291,0.775,0.910
32,0.008,3.352,0.112,0.388,0.140,0.069,64.960,0.638,0.143,2368,127,59.906,0.071,2.021,0.495,0.899
33,0.013,5.199,0.114,0.901,0.249,0.064,164.589,0.195,0.280,3607,69,172.196,0.087,3.856,0.259,0.649
34,0.019,8.278,0.189,0.897,0.209,0.115,88.477,0.295,0.277,5863,235,87.965,0.161,1.810,0.552,0.678
35,1.344E-4,3.736,0.062,0.045,0.017,0.010,117.285,0.845,0.018,2653,39,118.610,0.011,1.615,0.619,0.895
36,1.245E-4,8.797,0.062,0.046,0.017,0.010,82.216,0.755,0.018,6254,51,61.390,0.011,1.738,0.575,0.829
37,1.562E-4,8.867,0.062,0.045,0.015,0.013,51.832,0.982,0.016,6303,49,59.036,0.014,1.112,0.900,0.929
38,7.710E-5,8.936,0.061,0.031,0.011,0.009,163.588,0.978,0.012,6352,42,159.444,0.010,1.210,0.827,0.876
39,7.710E-5,5.776,0.064,0.033,0.013,0.008,132.288,0.910,0.013,4106,41,122.005,0.008,1.706,0.586,0.867
40,0.004,1.349,0.109,0.282,0.095,0.058,75.384,0.676,0.100,955,113,85.972,0.064,1.643,0.609,0.898
41,0.003,2.608,0.089,0.218,0.067,0.052,144.851,0.728,0.074,1836,43,130.365,0.054,1.283,0.779,0.908
42,4.665E-4,3.724,0.078,0.090,0.034,0.017,101.860,0.725,0.036,2643,43,108.435,0.019,1.998,0.501,0.899
43,0.016,8.012,0.140,0.708,0.181,0.116,142.315,0.411,0.197,5641,74,149.950,0.135,1.562,0.640,0.823
44,0.007,1.969,0.107,0.350,0.123,0.069,22.772,0.679,0.124,1362,99,30.630,0.073,1.787,0.560,0.897
45,9.687E-5,9.748,0.073,0.037,0.013,0.009,64.318,0.868,0.015,6932,57,73.301,0.010,1.402,0.713,0.852
46,6.721E-5,3.425,0.073,0.029,0.010,0.009,45.001,1.000,0.011,2432,53,23.199,0.009,1.123,0.890,0.883
47,1.107E-4,8.444,0.077,0.039,0.014,0.010,89.549,0.911,0.016,6005,60,79.695,0.010,1.477,0.677,0.896
48,0.005,8.925,0.114,0.305,0.102,0.064,47.160,0.697,0.105,6324,109,35.181,0.066,1.591,0.629,0.898
49,1.008E-4,7.020,0.076,0.036,0.012,0.010,139.041,0.963,0.013,4989,51,161.565,0.011,1.188,0.842,0.895
50,0.018,7.808,0.141,0.997,0.251,0.090,167.001,0.225,0.280,5459,90,160.656,0.125,2.776,0.360,0.610
51,7.038E-4,4.634,0.088,0.100,0.031,0.029,37.219,0.887,0.033,3286,69,19.983,0.030,1.073,0.932,0.937
52,0.004,4.899,0.118,0.263,0.087,0.061,97.049,0.753,0.090,3467,57,118.968,0.065,1.419,0.705,0.926
53,8.303E-5,3.590,0.086,0.031,0.010,0.010,90.000,1.000,0.012,2553,57,104.036,0.010,1.040,0.961,0.894
54,0.011,10.090,0.178,0.504,0.153,0.094,62.413,0.559,0.171,7125,159,56.049,0.099,1.625,0.615,0.879
55,3.123E-4,3.810,0.091,0.071,0.027,0.014,170.744,0.785,0.029,2700,61,163.301,0.015,1.901,0.526,0.903
56,0.004,3.155,0.114,0.288,0.104,0.055,174.130,0.682,0.108,2206,69,164.157,0.059,1.898,0.527,0.921
57,0.005,8.822,0.121,0.317,0.104,0.063,170.492,0.647,0.110,6237,95,8.858,0.065,1.656,0.604,0.894
58,0.002,2.226,0.117,0.164,0.058,0.039,120.821,0.842,0.063,1572,63,124.046,0.043,1.469,0.681,0.947
59,9.291E-5,5.451,0.096,0.033,0.012,0.010,106.759,1.000,0.013,3875,64,108.435,0.010,1.228,0.814,0.904
60,7.710E-5,4.376,0.102,0.031,0.011,0.009,152.688,0.978,0.012,3108,71,159.444,0.010,1.203,0.831,0.876
61,0.003,0.067,0.127,0.213,0.082,0.040,23.382,0.702,0.083,20,101,23.070,0.044,2.058,0.486,0.909
62,1.443E-4,1.680,0.110,0.044,0.016,0.012,73.902,0.927,0.017,1193,84,75.964,0.013,1.382,0.723,0.896
63,6.919E-5,3.021,0.109,0.029,0.010,0.009,71.565,1.000,0.011,2147,74,113.199,0.009,1.105,0.905,0.875
64,7.710E-5,7.539,0.109,0.031,0.011,0.009,146.413,0.978,0.013,5358,75,153.435,0.009,1.314,0.761,0.867
65,0.025,8.542,0.193,1.154,0.205,0.153,171.689,0.233,0.229,5996,102,165.023,0.176,1.340,0.746,0.766
66,0.001,9.959,0.121,0.153,0.056,0.029,15.891,0.693,0.061,7060,90,15.945,0.032,1.948,0.513,0.905
67,0.015,6.818,0.213,0.723,0.182,0.106,69.371,0.363,0.207,4816,211,67.261,0.126,1.724,0.580,0.809
68,8.698E-5,3.746,0.115,0.033,0.012,0.009,64.946,0.976,0.013,2663,86,77.471,0.010,1.257,0.796,0.889
69,0.008,10.366,0.154,0.469,0.127,0.085,172.017,0.484,0.127,7326,105,3.180,0.093,1.486,0.673,0.861
70,0.002,6.740,0.140,0.201,0.057,0.050,174.820,0.688,0.065,4773,105,175.030,0.050,1.147,0.872,0.879
71,0.004,0.219,0.155,0.238,0.076,0.059,82.811,0.780,0.080,156,139,84.987,0.061,1.293,0.773,0.923
72,2.135E-4,6.793,0.122,0.053,0.019,0.014,5.888,0.938,0.020,4824,88,15.945,0.014,1.380,0.725,0.919
73,0.002,9.694,0.139,0.194,0.067,0.045,4.435,0.792,0.069,6872,106,22.891,0.045,1.481,0.675,0.946
74,1.008E-4,1.028,0.125,0.035,0.012,0.011,156.500,1.000,0.013,727,87,161.565,0.011,1.131,0.884,0.903
75,0.040,3.838,0.231,2.084,0.312,0.162,2.387,0.115,0.439,2612,228,18.087,0.235,1.931,0.518,0.562
76,0.003,8.198,0.163,0.248,0.092,0.042,104.035,0.616,0.095,5821,85,108.166,0.050,2.187,0.457,0.864
77,8.500E-5,10.924,0.125,0.032,0.011,0.010,98.480,1.000,0.012,7768,85,110.556,0.010,1.085,0.921,0.905
78,9.291E-5,10.481,0.126,0.034,0.012,0.010,6.164,1.000,0.013,7451,87,153.435,0.010,1.150,0.870,0.931
79,6.899E-4,2.895,0.135,0.104,0.037,0.024,3.055,0.799,0.040,2046,92,169.875,0.025,1.559,0.641,0.910
80,0.008,6.174,0.169,0.378,0.123,0.083,1.187,0.706,0.130,4346,142,20.993,0.083,1.479,0.676,0.935
81,0.003,1.452,0.163,0.249,0.080,0.054,135.930,0.689,0.089,1008,92,140.774,0.059,1.482,0.675,0.890
82,4.329E-4,8.710,0.139,0.080,0.027,0.021,127.236,0.854,0.028,6190,89,110.225,0.023,1.289,0.776,0.916
83,4.033E-4,8.734,0.138,0.075,0.025,0.020,61.190,0.892,0.028,6208,108,75.256,0.021,1.255,0.797,0.913
84,7.314E-5,1.576,0.134,0.031,0.011,0.008,30.518,0.978,0.012,1117,97,20.556,0.009,1.317,0.759,0.871
85,9.291E-5,2.808,0.135,0.035,0.012,0.010,137.582,0.929,0.013,1993,95,167.471,0.011,1.125,0.889,0.862
86,0.025,5.910,0.257,0.905,0.200,0.157,42.253,0.379,0.233,4133,220,49.885,0.194,1.279,0.782,0.756
87,9.291E-5,1.815,0.137,0.035,0.014,0.008,52.180,0.929,0.014,1288,102,60.945,0.009,1.641,0.609,0.887
88,1.226E-4,4.484,0.137,0.042,0.016,0.010,13.803,0.892,0.017,3184,101,24.444,0.010,1.669,0.599,0.925
89,0.004,6.514,0.176,0.254,0.076,0.072,115.011,0.831,0.083,4618,100,110.898,0.074,1.058,0.945,0.938
90,7.670E-4,9.766,0.159,0.107,0.037,0.027,144.458,0.848,0.038,6936,103,141.009,0.028,1.383,0.723,0.929
91,0.005,4.821,0.182,0.284,0.090,0.073,15.428,0.797,0.094,3396,119,162.646,0.072,1.235,0.810,0.940
92,0.005,8.971,0.190,0.278,0.082,0.074,38.225,0.781,0.094,6357,159,53.471,0.076,1.110,0.901,0.936
93,0.001,8.676,0.170,0.160,0.052,0.036,147.233,0.715,0.057,6153,110,142.001,0.039,1.437,0.696,0.875
94,1.107E-4,8.370,0.154,0.038,0.012,0.012,148.543,0.967,0.014,5948,108,156.038,0.011,1.053,0.950,0.918
95,1.364E-4,0.663,0.156,0.043,0.016,0.011,1.347,0.939,0.016,466,109,160.017,0.011,1.449,0.690,0.908
96,3.262E-4,2.958,0.162,0.072,0.028,0.015,55.109,0.786,0.028,2099,124,57.095,0.016,1.941,0.515,0.907
97,0.013,11.012,0.265,0.844,0.207,0.081,101.328,0.233,0.233,7805,108,105.376,0.107,2.540,0.394,0.718
98,8.896E-5,3.276,0.160,0.036,0.013,0.009,108.794,0.850,0.015,2328,109,106.699,0.010,1.564,0.639,0.865
99,0.006,4.439,0.207,0.378,0.114,0.072,57.505,0.564,0.125,3144,192,56.489,0.084,1.585,0.631,0.834
100,1.186E-4,3.429,0.165,0.039,0.014,0.011,110.573,0.976,0.015,2437,112,111.801,0.011,1.313,0.762,0.896
101,1.206E-4,3.202,0.168,0.040,0.014,0.011,102.678,0.951,0.015,2276,114,111.801,0.011,1.361,0.735,0.910
102,7.512E-5,7.340,0.166,0.030,0.011,0.008,45.001,1.000,0.012,5217,121,35.538,0.009,1.342,0.745,0.916
103,0.009,2.206,0.250,0.582,0.136,0.087,79.215,0.342,0.156,1562,117,110.556,0.112,1.567,0.638,0.750
104,0.005,5.780,0.200,0.305,0.096,0.072,5.910,0.739,0.101,4074,133,164.604,0.072,1.333,0.750,0.922
105,0.011,8.850,0.264,0.588,0.198,0.070,90.856,0.399,0.208,6287,264,88.065,0.085,2.819,0.355,0.785
106,0.014,10.545,0.249,0.665,0.198,0.092,138.933,0.410,0.198,7450,128,136.439,0.114,2.148,0.466,0.742
107,1.226E-4,3.220,0.171,0.040,0.014,0.011,173.087,0.967,0.015,2285,119,158.199,0.011,1.302,0.768,0.919
