 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.004,8.355,0.054,0.251,0.086,0.063,101.528,0.847,0.088,5889,8,101.129,0.064,1.351,0.740,0.962
2,0.087,9.056,0.182,2.731,0.459,0.241,13.123,0.146,0.524,6211,181,8.723,0.297,1.909,0.524,0.735
3,0.008,3.349,0.082,0.376,0.124,0.084,143.382,0.726,0.138,2323,28,132.075,0.089,1.476,0.678,0.944
4,0.024,3.882,0.139,0.645,0.202,0.150,139.541,0.718,0.213,2691,48,130.147,0.153,1.343,0.745,0.932
5,0.005,10.982,0.100,0.272,0.090,0.068,44.060,0.818,0.093,7733,102,61.876,0.071,1.320,0.758,0.953
6,0.014,1.571,0.156,0.532,0.183,0.101,68.533,0.641,0.202,1067,173,59.105,0.106,1.814,0.551,0.910
7,0.007,5.655,0.131,0.358,0.131,0.067,45.385,0.673,0.134,3954,130,39.417,0.070,1.945,0.514,0.924
8,0.007,7.360,0.127,0.489,0.127,0.074,15.472,0.389,0.131,5146,99,13.736,0.088,1.718,0.582,0.816
9,6.814E-4,3.571,0.098,0.112,0.039,0.022,49.984,0.688,0.042,2511,82,57.381,0.027,1.724,0.580,0.856
10,0.062,6.180,0.210,1.362,0.333,0.239,8.578,0.423,0.373,4233,190,18.159,0.252,1.394,0.718,0.900
11,0.009,11.190,0.133,0.428,0.129,0.089,147.464,0.621,0.144,7855,64,134.204,0.095,1.443,0.693,0.876
12,0.002,0.143,0.116,0.215,0.077,0.033,166.015,0.552,0.081,76,89,5.013,0.042,2.305,0.434,0.816
13,0.019,6.689,0.182,0.588,0.186,0.129,155.921,0.682,0.191,4666,81,142.535,0.141,1.446,0.692,0.890
14,0.004,5.538,0.147,0.234,0.078,0.065,131.849,0.914,0.079,3889,82,126.254,0.066,1.189,0.841,0.971
15,0.003,2.403,0.153,0.238,0.070,0.060,163.726,0.734,0.076,1668,100,167.005,0.066,1.176,0.851,0.880
16,0.018,7.596,0.252,0.931,0.223,0.102,58.127,0.259,0.238,5328,245,64.654,0.135,2.193,0.456,0.774
17,0.003,5.807,0.168,0.220,0.072,0.060,103.876,0.877,0.073,4087,95,107.021,0.061,1.199,0.834,0.965
18,0.007,1.275,0.185,0.324,0.105,0.082,0.765,0.814,0.107,861,123,163.009,0.082,1.273,0.786,0.958
19,0.005,8.377,0.185,0.269,0.091,0.069,38.731,0.854,0.093,5882,148,34.418,0.072,1.325,0.754,0.958
20,0.035,3.158,0.260,1.297,0.352,0.125,173.292,0.259,0.349,2101,167,172.298,0.170,2.804,0.357,0.691
21,0.006,1.832,0.215,0.302,0.107,0.072,161.091,0.833,0.109,1255,138,164.157,0.074,1.496,0.669,0.963
22,9.768E-4,4.953,0.208,0.130,0.040,0.031,40.034,0.726,0.047,3482,157,43.781,0.034,1.293,0.774,0.884
23,0.011,2.874,0.265,0.417,0.140,0.095,103.567,0.762,0.149,2007,134,101.524,0.103,1.470,0.680,0.932
24,0.005,4.423,0.239,0.278,0.101,0.063,151.597,0.812,0.105,3090,150,149.967,0.064,1.593,0.628,0.960
25,2.271E-4,8.807,0.211,0.055,0.018,0.016,100.123,0.940,0.019,6210,142,107.103,0.017,1.156,0.865,0.911
26,0.004,11.124,0.266,0.252,0.075,0.071,120.229,0.836,0.080,7841,162,109.722,0.071,1.049,0.953,0.954
27,0.004,10.092,0.270,0.259,0.086,0.056,47.025,0.706,0.091,7091,203,38.660,0.061,1.524,0.656,0.895
28,2.794E-4,7.283,0.245,0.065,0.023,0.015,44.350,0.836,0.024,5131,179,35.538,0.018,1.500,0.667,0.885
29,0.007,10.210,0.323,0.435,0.143,0.064,98.486,0.482,0.169,7188,176,103.103,0.078,2.225,0.449,0.799
30,3.176E-4,5.515,0.268,0.082,0.024,0.017,16.860,0.598,0.029,3878,188,14.036,0.019,1.446,0.692,0.786
31,0.009,0.414,0.321,0.377,0.141,0.078,42.472,0.759,0.146,252,258,37.093,0.080,1.809,0.553,0.948
32,0.007,7.808,0.348,0.338,0.116,0.080,97.750,0.806,0.117,5488,207,106.232,0.079,1.442,0.694,0.961
33,0.022,8.588,0.395,0.670,0.175,0.162,104.357,0.624,0.199,6055,209,97.784,0.171,1.082,0.924,0.864
34,0.036,1.708,0.424,0.864,0.246,0.186,52.534,0.605,0.279,1134,383,56.391,0.204,1.320,0.757,0.909
35,0.001,1.562,0.333,0.130,0.048,0.029,71.530,0.826,0.048,1097,251,76.373,0.030,1.664,0.601,0.943
36,0.007,8.779,0.369,0.346,0.113,0.079,106.763,0.739,0.121,6178,225,117.165,0.084,1.436,0.696,0.922
37,0.004,2.852,0.391,0.238,0.073,0.066,169.783,0.840,0.077,1985,265,156.251,0.068,1.118,0.894,0.943
38,0.025,4.312,0.464,0.709,0.218,0.146,85.756,0.627,0.226,3032,410,73.610,0.151,1.492,0.670,0.934
39,0.003,0.243,0.401,0.208,0.066,0.061,94.555,0.913,0.068,164,260,105.781,0.062,1.074,0.931,0.968
40,0.004,9.352,0.415,0.269,0.090,0.058,73.809,0.713,0.095,6577,321,66.125,0.061,1.554,0.643,0.922
41,0.004,2.625,0.413,0.250,0.082,0.068,133.357,0.886,0.085,1828,274,148.707,0.069,1.207,0.829,0.963
42,0.029,10.015,0.496,0.918,0.277,0.133,101.751,0.433,0.284,7015,270,114.137,0.141,2.075,0.482,0.883
43,0.007,7.854,0.439,0.326,0.107,0.078,58.238,0.773,0.119,5511,339,55.176,0.086,1.372,0.729,0.956
44,3.537E-4,8.335,0.403,0.076,0.024,0.019,91.568,0.777,0.027,5878,295,71.565,0.021,1.233,0.811,0.884
45,0.024,8.940,0.477,0.691,0.255,0.117,23.983,0.619,0.264,6212,367,23.400,0.125,2.180,0.459,0.929
46,0.019,0.138,0.482,0.553,0.178,0.134,62.270,0.766,0.183,71,404,71.985,0.137,1.331,0.751,0.945
47,0.026,9.569,0.481,0.724,0.264,0.126,150.197,0.627,0.273,6655,291,142.595,0.129,2.100,0.476,0.943
48,0.020,3.846,0.516,0.636,0.217,0.118,82.658,0.622,0.233,2699,444,83.351,0.121,1.848,0.541,0.896
49,6.231E-4,6.070,0.424,0.099,0.031,0.026,135.799,0.799,0.034,4277,287,128.290,0.027,1.182,0.846,0.897
50,0.003,5.142,0.436,0.209,0.069,0.056,4.368,0.875,0.071,3602,304,174.289,0.058,1.220,0.820,0.961
51,0.005,10.174,0.461,0.257,0.088,0.067,69.051,0.878,0.090,7164,354,66.682,0.067,1.318,0.759,0.964
52,3.537E-4,7.231,0.431,0.072,0.025,0.018,64.079,0.847,0.025,5093,309,38.157,0.019,1.355,0.738,0.889
53,0.005,11.020,0.466,0.387,0.117,0.057,173.504,0.441,0.116,7735,341,6.340,0.068,2.058,0.486,0.836
54,0.008,6.814,0.493,0.387,0.108,0.091,50.004,0.644,0.120,4782,382,67.694,0.102,1.191,0.840,0.872
55,0.024,7.005,0.564,0.939,0.261,0.119,126.908,0.347,0.266,4897,318,120.388,0.145,2.197,0.455,0.830
56,0.021,10.302,0.522,0.631,0.219,0.124,24.892,0.675,0.228,7190,400,27.044,0.126,1.767,0.566,0.929
57,2.291E-4,7.753,0.460,0.055,0.019,0.015,13.242,0.948,0.020,5462,326,12.095,0.016,1.257,0.796,0.916
58,0.012,6.541,0.549,0.574,0.173,0.092,61.700,0.475,0.183,4599,445,76.072,0.106,1.892,0.529,0.832
59,0.013,4.115,0.536,0.489,0.159,0.102,130.534,0.673,0.172,2873,324,126.304,0.111,1.551,0.645,0.915
60,9.245E-4,7.364,0.477,0.122,0.042,0.028,150.863,0.776,0.045,5180,329,147.804,0.032,1.465,0.683,0.891
61,0.004,0.240,0.503,0.238,0.086,0.057,77.884,0.847,0.086,163,384,75.735,0.058,1.518,0.659,0.969
62,0.013,6.688,0.523,0.499,0.176,0.097,150.501,0.674,0.186,4658,341,144.005,0.102,1.817,0.550,0.922
63,0.001,9.233,0.479,0.133,0.045,0.033,7.709,0.821,0.049,6496,337,173.290,0.036,1.365,0.732,0.920
64,0.011,0.990,0.545,0.414,0.145,0.093,76.079,0.777,0.155,689,440,80.022,0.100,1.567,0.638,0.949
65,8.643E-4,3.418,0.525,0.163,0.066,0.017,95.741,0.410,0.067,2411,347,94.865,0.021,3.962,0.252,0.744
66,0.012,8.415,0.555,0.608,0.139,0.112,145.401,0.413,0.158,5876,370,157.816,0.130,1.241,0.806,0.818
67,0.003,1.083,0.536,0.227,0.071,0.060,54.967,0.818,0.076,745,399,41.987,0.064,1.198,0.834,0.930
68,0.003,5.393,0.549,0.211,0.067,0.056,154.768,0.834,0.072,3787,367,140.631,0.056,1.202,0.832,0.942
69,0.009,11.173,0.590,0.413,0.140,0.086,107.118,0.694,0.142,7872,368,110.422,0.090,1.636,0.611,0.915
70,3.658E-4,6.381,0.549,0.077,0.028,0.016,76.812,0.769,0.030,4498,398,70.710,0.018,1.739,0.575,0.894
71,0.003,0.705,0.584,0.205,0.067,0.058,121.272,0.913,0.068,487,390,113.356,0.059,1.144,0.874,0.969
72,0.004,9.120,0.589,0.266,0.089,0.050,36.152,0.624,0.098,6402,429,28.413,0.059,1.759,0.568,0.871
73,0.003,3.293,0.592,0.203,0.069,0.054,116.278,0.885,0.070,2308,398,124.330,0.054,1.277,0.783,0.966
74,4.341E-4,3.411,0.586,0.104,0.033,0.017,42.455,0.501,0.040,2394,418,42.138,0.023,2.010,0.497,0.722
75,0.005,2.431,0.612,0.283,0.089,0.077,150.284,0.843,0.092,1684,424,163.811,0.080,1.160,0.862,0.957
76,0.002,2.337,0.596,0.175,0.059,0.047,0.920,0.889,0.060,1628,415,167.619,0.048,1.262,0.792,0.959
77,0.004,10.842,0.609,0.251,0.082,0.066,28.112,0.859,0.084,7626,451,37.451,0.068,1.238,0.808,0.961
78,0.006,9.320,0.631,0.295,0.095,0.075,82.500,0.799,0.101,6569,480,79.479,0.076,1.266,0.790,0.945
79,0.006,9.948,0.639,0.373,0.115,0.069,131.225,0.557,0.133,6994,420,130.668,0.077,1.670,0.599,0.830
80,0.016,5.067,0.666,0.684,0.189,0.110,31.000,0.438,0.201,3524,526,41.566,0.138,1.717,0.582,0.813
81,9.828E-4,6.665,0.613,0.123,0.043,0.029,148.790,0.814,0.044,4693,420,129.806,0.030,1.490,0.671,0.931
82,0.004,6.360,0.637,0.242,0.073,0.069,2.055,0.846,0.077,4462,462,22.782,0.071,1.053,0.950,0.949
83,3.578E-4,7.975,0.618,0.091,0.032,0.014,170.102,0.543,0.036,5615,435,170.910,0.016,2.226,0.449,0.820
84,0.004,6.736,0.651,0.240,0.077,0.061,102.181,0.806,0.081,4753,488,82.999,0.063,1.259,0.795,0.948
85,0.027,9.036,0.755,1.006,0.241,0.144,101.210,0.339,0.290,6370,433,103.289,0.165,1.678,0.596,0.776
86,7.698E-4,6.151,0.636,0.143,0.054,0.018,141.147,0.472,0.060,4321,435,141.766,0.021,3.009,0.332,0.821
87,0.007,10.863,0.699,0.440,0.147,0.059,45.174,0.443,0.151,7627,531,41.947,0.076,2.490,0.402,0.764
88,0.019,4.887,0.755,0.771,0.230,0.108,55.765,0.411,0.237,3404,607,53.267,0.121,2.131,0.469,0.865
89,2.492E-4,9.179,0.671,0.062,0.019,0.017,29.924,0.803,0.022,6468,477,31.608,0.017,1.147,0.872,0.892
90,0.004,7.236,0.709,0.237,0.071,0.064,174.621,0.800,0.077,5081,487,151.557,0.065,1.112,0.899,0.939
91,3.557E-4,8.475,0.690,0.079,0.031,0.015,45.139,0.720,0.031,5968,494,35.838,0.017,2.124,0.471,0.876
92,4.321E-4,1.734,0.693,0.078,0.027,0.020,20.756,0.882,0.028,1214,492,14.744,0.021,1.318,0.759,0.923
93,3.156E-4,6.117,0.697,0.084,0.028,0.014,99.080,0.567,0.031,4313,482,97.765,0.018,1.981,0.505,0.773
94,0.004,0.812,0.723,0.240,0.074,0.070,171.336,0.885,0.078,549,495,141.667,0.069,1.072,0.933,0.965
