 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
3659,3.539E-4,7.942,4.268,0.096,0.029,0.016,63.861,0.487,0.033,5644,3045,64.537,0.019,1.825,0.548,0.810
3660,1.898E-4,10.200,4.261,0.051,0.016,0.015,169.805,0.929,0.018,7250,3027,151.390,0.015,1.058,0.945,0.897
3661,2.135E-4,7.136,4.264,0.054,0.020,0.013,8.828,0.910,0.021,5068,3035,19.654,0.014,1.504,0.665,0.923
3662,1.285E-4,5.884,4.264,0.041,0.014,0.011,46.666,0.957,0.016,4183,3038,63.435,0.012,1.273,0.786,0.909
3663,1.641E-4,7.340,4.265,0.047,0.016,0.013,138.356,0.946,0.017,5216,3029,145.008,0.014,1.206,0.829,0.912
3664,1.819E-4,5.843,4.267,0.048,0.016,0.014,95.204,0.998,0.017,4154,3029,104.036,0.014,1.127,0.888,0.920
3665,3.460E-4,9.010,4.268,0.074,0.030,0.015,161.479,0.804,0.030,6399,3031,158.199,0.016,1.978,0.506,0.926
3666,0.006,1.201,4.321,0.485,0.100,0.081,14.320,0.340,0.122,805,3082,15.313,0.096,1.241,0.806,0.773
3667,1.404E-4,6.591,4.269,0.043,0.014,0.013,48.330,0.951,0.015,4683,3038,21.801,0.014,1.037,0.964,0.904
3668,1.680E-4,8.723,4.271,0.048,0.017,0.012,111.445,0.922,0.018,6201,3032,112.620,0.013,1.395,0.717,0.904
3669,2.076E-4,5.795,4.273,0.055,0.019,0.014,35.247,0.873,0.020,4115,3043,33.690,0.014,1.436,0.697,0.897
3670,0.001,0.849,4.287,0.129,0.046,0.030,44.392,0.805,0.047,592,3061,36.529,0.032,1.546,0.647,0.930
3671,3.460E-4,7.398,4.279,0.080,0.035,0.013,145.347,0.677,0.034,5251,3037,145.008,0.014,2.735,0.366,0.868
3672,5.792E-4,1.347,4.282,0.090,0.032,0.023,159.630,0.894,0.033,947,3041,157.751,0.024,1.418,0.705,0.932
3673,0.006,1.706,4.321,0.312,0.108,0.066,133.155,0.727,0.107,1202,3036,109.148,0.069,1.644,0.608,0.916
3674,1.068E-4,8.929,4.275,0.037,0.012,0.011,11.513,0.957,0.013,6346,3039,161.565,0.012,1.135,0.881,0.864
3675,1.404E-4,5.169,4.279,0.043,0.014,0.013,66.253,0.966,0.015,3674,3048,56.310,0.013,1.079,0.926,0.910
3676,3.479E-4,0.409,4.285,0.071,0.023,0.019,11.764,0.866,0.025,282,3051,26.565,0.020,1.173,0.852,0.898
3677,2.313E-4,6.770,4.282,0.056,0.019,0.015,19.413,0.917,0.021,4808,3048,19.654,0.015,1.270,0.788,0.914
3678,1.265E-4,8.117,4.281,0.041,0.014,0.011,47.336,0.942,0.015,5768,3047,33.690,0.012,1.260,0.794,0.901
3679,4.903E-4,5.188,4.288,0.103,0.032,0.019,52.799,0.585,0.035,3687,3063,61.390,0.024,1.643,0.609,0.773
3680,1.621E-4,7.421,4.283,0.046,0.016,0.013,132.690,0.968,0.017,5273,3043,145.008,0.014,1.243,0.805,0.906
