 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8.862E-4,9.810,0.015,0.140,0.062,0.018,172.659,0.571,0.061,6837,7,167.905,0.019,3.409,0.293,0.919
2,4.196E-4,10.286,0.023,0.084,0.031,0.017,95.058,0.752,0.033,7190,5,97.431,0.019,1.825,0.548,0.907
3,0.010,6.674,0.065,0.459,0.167,0.077,13.614,0.605,0.180,4601,53,11.489,0.084,2.168,0.461,0.900
4,0.010,1.028,0.111,0.462,0.183,0.068,66.428,0.576,0.187,686,135,65.592,0.073,2.678,0.373,0.901
5,5.117E-4,0.802,0.038,0.089,0.031,0.021,7.605,0.819,0.032,550,29,20.854,0.021,1.511,0.662,0.911
6,4.728E-4,9.085,0.039,0.081,0.027,0.022,122.555,0.905,0.031,6344,19,127.405,0.023,1.246,0.802,0.953
7,5.813E-4,4.176,0.044,0.117,0.042,0.017,174.093,0.533,0.044,2902,27,168.690,0.023,2.437,0.410,0.758
8,0.031,2.110,0.112,1.007,0.354,0.111,175.000,0.382,0.356,1368,66,176.079,0.135,3.196,0.313,0.785
9,0.024,5.485,0.109,0.693,0.240,0.128,178.859,0.632,0.247,3745,73,4.984,0.142,1.880,0.532,0.905
10,3.316E-4,6.977,0.052,0.069,0.024,0.018,74.276,0.864,0.026,4874,45,67.620,0.019,1.378,0.726,0.913
11,0.007,5.661,0.123,0.453,0.164,0.058,97.180,0.458,0.172,3949,32,102.995,0.069,2.824,0.354,0.815
12,4.564E-4,11.024,0.076,0.083,0.029,0.020,93.536,0.835,0.031,7703,64,76.608,0.021,1.443,0.693,0.910
13,5.546E-4,9.238,0.079,0.106,0.040,0.018,140.398,0.620,0.042,6444,46,144.689,0.022,2.239,0.447,0.848
14,0.004,10.509,0.107,0.291,0.098,0.058,10.955,0.656,0.107,7306,86,22.087,0.063,1.707,0.586,0.896
15,0.028,1.571,0.207,0.698,0.243,0.146,88.759,0.718,0.241,1080,57,100.244,0.150,1.660,0.602,0.950
16,4.011E-4,10.760,0.096,0.079,0.028,0.018,178.749,0.804,0.029,7511,71,14.036,0.020,1.528,0.654,0.889
17,0.002,6.787,0.116,0.202,0.078,0.032,171.554,0.614,0.083,4715,74,165.005,0.036,2.422,0.413,0.897
18,0.005,4.095,0.151,0.282,0.084,0.079,90.968,0.833,0.094,2857,72,105.945,0.080,1.064,0.940,0.955
