 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.015,7.553,0.071,0.625,0.178,0.109,152.634,0.488,0.191,5253,19,149.621,0.152,1.635,0.612,0.771
2,3.236E-4,3.726,0.016,0.075,0.029,0.014,140.029,0.729,0.031,2611,3,140.528,0.017,2.051,0.488,0.860
3,1.436E-4,7.615,0.041,0.043,0.015,0.012,101.543,0.989,0.016,5353,23,105.255,0.013,1.176,0.850,0.899
4,0.001,6.891,0.058,0.132,0.047,0.028,74.825,0.736,0.050,4835,57,66.371,0.028,1.659,0.603,0.912
5,0.041,1.651,0.171,1.324,0.353,0.148,154.481,0.294,0.388,1028,49,141.406,0.214,2.388,0.419,0.669
6,0.016,10.769,0.136,0.758,0.163,0.126,144.057,0.352,0.184,7512,115,8.443,0.153,1.291,0.775,0.777
7,0.006,2.217,0.104,0.327,0.108,0.073,137.745,0.724,0.115,1544,37,121.329,0.073,1.485,0.673,0.919
8,0.019,4.287,0.128,0.574,0.183,0.134,19.103,0.735,0.198,2957,112,20.653,0.141,1.359,0.736,0.932
9,2.468E-4,1.685,0.068,0.058,0.018,0.017,104.697,0.918,0.019,1183,41,107.103,0.018,1.052,0.950,0.907
10,1.638E-4,8.472,0.066,0.046,0.016,0.013,16.985,0.971,0.017,5952,49,24.444,0.013,1.220,0.820,0.931
11,0.004,2.539,0.101,0.265,0.091,0.062,164.372,0.800,0.095,1753,65,162.646,0.065,1.468,0.681,0.952
12,3.014E-4,4.798,0.076,0.068,0.023,0.017,89.319,0.811,0.024,3372,45,110.556,0.018,1.375,0.727,0.898
13,0.011,7.864,0.136,0.437,0.146,0.100,34.539,0.751,0.160,5480,130,41.760,0.106,1.466,0.682,0.955
14,1.901E-4,1.028,0.089,0.050,0.019,0.013,155.302,0.940,0.020,716,60,158.962,0.014,1.499,0.667,0.913
15,0.005,6.455,0.130,0.392,0.116,0.052,50.824,0.391,0.136,4520,139,51.809,0.066,2.231,0.448,0.758
16,3.438E-4,8.550,0.099,0.073,0.028,0.016,42.477,0.818,0.029,6005,77,50.906,0.017,1.755,0.570,0.919
17,0.013,2.369,0.153,0.509,0.181,0.094,33.583,0.647,0.195,1617,154,41.147,0.104,1.928,0.519,0.905
18,0.018,6.936,0.170,0.680,0.229,0.102,150.080,0.496,0.245,4795,91,150.461,0.126,2.244,0.446,0.781
