 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.096E-4,5.623,0.011,0.053,0.019,0.014,69.550,0.937,0.020,3882,14,72.897,0.014,1.326,0.754,0.917
2,1.321E-4,6.745,0.007,0.041,0.014,0.012,13.686,0.983,0.015,4654,6,16.699,0.012,1.184,0.845,0.920
3,7.127E-5,10.820,0.006,0.030,0.010,0.009,96.756,0.972,0.011,7472,1,113.199,0.010,1.140,0.877,0.861
4,8.175E-5,1.944,0.009,0.032,0.012,0.009,121.234,0.978,0.012,1341,2,125.538,0.010,1.308,0.764,0.867
5,6.917E-5,3.851,0.008,0.030,0.010,0.009,152.813,0.943,0.011,2657,3,140.194,0.010,1.108,0.903,0.835
6,2.431E-4,4.646,0.012,0.061,0.019,0.017,80.206,0.815,0.021,3205,15,33.690,0.019,1.137,0.879,0.869
7,7.127E-5,0.522,0.009,0.030,0.010,0.009,45.001,1.000,0.011,357,8,23.199,0.009,1.123,0.890,0.883
8,1.006E-4,4.242,0.010,0.035,0.013,0.010,12.121,1.000,0.014,2925,8,18.435,0.010,1.248,0.801,0.914
9,0.013,6.309,0.069,0.502,0.160,0.104,159.543,0.653,0.182,4303,24,159.978,0.116,1.528,0.654,0.906
10,8.594E-5,7.810,0.011,0.033,0.011,0.010,80.783,0.976,0.012,5392,11,69.444,0.010,1.111,0.900,0.891
11,1.195E-4,6.709,0.013,0.039,0.015,0.010,102.238,0.985,0.016,4632,4,111.801,0.010,1.420,0.704,0.934
12,7.546E-5,7.702,0.011,0.030,0.010,0.010,18.435,1.000,0.011,5316,6,156.801,0.010,1.050,0.953,0.889
13,9.013E-5,9.790,0.011,0.033,0.012,0.010,6.197,1.000,0.012,6758,6,159.444,0.010,1.153,0.867,0.905
14,0.005,11.252,0.048,0.289,0.091,0.071,71.484,0.759,0.099,7772,69,69.444,0.072,1.293,0.773,0.937
15,6.498E-5,1.965,0.012,0.029,0.009,0.009,90.000,0.994,0.011,1356,5,105.945,0.009,1.029,0.971,0.861
16,1.006E-4,6.644,0.013,0.035,0.013,0.010,77.879,1.000,0.014,4588,14,71.565,0.010,1.248,0.801,0.914
17,1.551E-4,5.923,0.017,0.050,0.020,0.010,142.628,0.765,0.020,4085,9,149.744,0.012,1.974,0.507,0.818
18,1.509E-4,1.980,0.021,0.046,0.018,0.010,56.278,0.881,0.019,1364,20,63.435,0.011,1.746,0.573,0.906
19,8.594E-5,4.538,0.017,0.033,0.012,0.009,63.904,0.976,0.013,3133,16,63.435,0.010,1.358,0.737,0.891
20,1.279E-4,6.072,0.018,0.047,0.018,0.009,28.959,0.720,0.019,4189,16,32.471,0.011,1.966,0.509,0.824
