 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1.300E-4,3.621,0.008,0.041,0.013,0.012,0.000,0.951,0.015,2496,4,168.690,0.013,1.078,0.927,0.886
2,4.192E-4,6.920,0.017,0.085,0.026,0.020,79.075,0.736,0.030,4780,22,78.690,0.023,1.312,0.762,0.840
3,1.237E-4,7.376,0.009,0.040,0.013,0.012,113.199,0.959,0.014,5092,2,113.962,0.013,1.048,0.954,0.894
4,2.997E-4,0.856,0.012,0.067,0.027,0.014,164.339,0.839,0.027,582,5,161.565,0.015,1.883,0.531,0.917
5,3.941E-4,7.505,0.022,0.085,0.035,0.014,83.268,0.690,0.035,5182,27,80.538,0.015,2.423,0.413,0.895
6,1.635E-4,0.351,0.014,0.047,0.017,0.012,61.165,0.921,0.018,239,15,61.390,0.013,1.403,0.713,0.902
7,1.572E-4,1.824,0.015,0.046,0.017,0.012,52.779,0.918,0.018,1256,16,61.390,0.012,1.488,0.672,0.904
8,2.704E-4,1.852,0.019,0.065,0.025,0.014,61.755,0.797,0.025,1275,20,59.036,0.015,1.865,0.536,0.881
9,5.198E-4,3.904,0.023,0.105,0.035,0.019,97.511,0.590,0.036,2694,5,104.036,0.023,1.904,0.525,0.801
10,4.339E-4,4.132,0.025,0.095,0.038,0.015,72.149,0.600,0.037,2849,29,69.444,0.017,2.596,0.385,0.809
11,2.222E-4,5.596,0.017,0.055,0.021,0.014,26.101,0.909,0.022,3858,15,19.654,0.015,1.509,0.663,0.906
12,0.014,7.569,0.096,0.542,0.172,0.107,64.240,0.618,0.176,5221,124,74.249,0.113,1.604,0.624,0.889
13,6.477E-4,0.841,0.031,0.117,0.046,0.018,117.086,0.597,0.046,573,8,110.136,0.022,2.570,0.389,0.798
14,2.348E-4,2.475,0.021,0.061,0.024,0.012,152.737,0.800,0.025,1702,11,159.444,0.013,1.961,0.510,0.878
15,6.162E-4,3.854,0.035,0.134,0.040,0.020,90.858,0.431,0.045,2656,8,97.352,0.026,2.003,0.499,0.667
16,7.169E-4,6.657,0.031,0.143,0.036,0.025,110.542,0.440,0.045,4598,8,99.162,0.034,1.427,0.701,0.682
