 	Area	X	Y	Perim.	Major	Minor	Angle	Circ.	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
1	5.029	2.104	1.741	9.761	2.838	2.256	4.565	0.663	2.990	121	344	37.154	2.314	1.258	0.795	0.958
2	0.001	2.110	0.610	0.128	0.046	0.038	171.464	1.000	0.050	282	81	153.435	0.037	1.230	0.813	0.909
3	0.001	7.330	0.847	0.118	0.042	0.035	126.136	1.000	0.047	988	112	128.660	0.037	1.182	0.846	0.913
4	4.931E-4	21.506	0.892	0.071	0.025	0.025	0.000	1.000	0.031	2904	119	135.000	0.022	1.000	1.000	1.000
5	1.096E-4	5.463	1.033	0.031	0.017	0.008	0.000	1.000	0.017	737	139	153.435	0.007	2.000	0.500	1.000
6	2.192E-4	6.425	1.155	0.042	0.017	0.017	0.000	1.000	0.021	867	155	135.000	0.015	1.000	1.000	1.000
7	1.389	5.783	1.889	5.002	1.802	0.981	142.285	0.697	1.816	672	186	157.721	1.013	1.837	0.544	0.961
8	4.931E-4	12.942	1.240	0.071	0.025	0.025	0.000	1.000	0.031	1747	166	135.000	0.022	1.000	1.000	1.000
9	1.288	16.571	1.890	4.656	1.539	1.066	157.641	0.747	1.590	2173	178	138.965	1.042	1.444	0.692	0.963
10	1.096E-4	15.714	1.295	0.042	0.019	0.007	45.000	0.785	0.021	2122	176	45.000	0.010	2.646	0.378	0.667
11	0.921	20.190	1.781	3.860	1.338	0.876	167.572	0.777	1.403	2638	206	167.504	0.907	1.527	0.655	0.964
12	0.847	12.938	1.996	3.919	1.149	0.938	94.548	0.693	1.268	1715	181	93.347	0.937	1.225	0.817	0.932
13	8.218E-4	10.875	1.491	0.105	0.034	0.030	0.000	0.942	0.040	1467	200	158.199	0.036	1.134	0.882	0.789
14	1.330	26.419	2.046	4.622	1.475	1.148	10.250	0.782	1.531	3473	239	174.730	1.195	1.285	0.778	0.976
15	2.192E-4	12.354	1.606	0.042	0.017	0.017	0.000	1.000	0.021	1668	216	135.000	0.015	1.000	1.000	1.000
16	0.917	22.778	2.110	4.004	1.231	0.949	12.216	0.719	1.314	3011	346	43.403	0.907	1.298	0.771	0.942
17	0.815	28.506	2.264	3.787	1.392	0.745	162.097	0.714	1.404	3751	288	172.425	0.761	1.868	0.535	0.968
18	4.383E-4	15.673	1.875	0.067	0.026	0.021	45.000	1.000	0.031	2116	255	45.000	0.022	1.229	0.814	0.941
19	1.096E-4	8.875	1.943	0.031	0.017	0.008	0.000	1.000	0.017	1198	262	153.435	0.007	2.000	0.500	1.000
20	7.670E-4	5.107	1.970	0.092	0.033	0.029	180.000	1.000	0.037	689	264	126.870	0.030	1.125	0.889	0.933
21	6.575E-4	28.962	1.986	0.088	0.031	0.027	19.805	1.000	0.037	3911	270	36.870	0.030	1.135	0.881	0.857
22	0.894	9.383	2.404	4.906	1.778	0.640	11.365	0.467	1.771	1151	345	5.758	0.667	2.777	0.360	0.922
23	6.575E-4	15.817	2.130	0.088	0.031	0.027	160.195	1.000	0.037	2135	286	143.130	0.030	1.135	0.881	0.857
24	5.479E-4	14.895	2.139	0.078	0.030	0.023	90.000	1.000	0.033	2011	287	116.565	0.022	1.327	0.753	0.909
25	6.575E-4	16.038	2.329	0.092	0.036	0.023	170.583	0.967	0.040	2164	314	158.199	0.022	1.579	0.633	0.889
26	1.644E-4	8.506	2.370	0.042	0.018	0.012	45.000	1.000	0.021	1148	321	45.000	0.015	1.464	0.683	0.857
27	0.004	10.600	2.586	0.248	0.091	0.061	49.513	0.898	0.095	1427	353	38.660	0.066	1.491	0.671	0.879
28	1.644E-4	9.639	2.626	0.042	0.018	0.012	135.000	1.000	0.021	1301	354	135.000	0.015	1.464	0.683	0.857
29	7.670E-4	20.570	3.088	0.092	0.033	0.029	180.000	1.000	0.037	2778	415	126.870	0.030	1.125	0.889	0.933
30	2.192E-4	15.685	3.175	0.042	0.017	0.017	0.000	1.000	0.021	2118	428	135.000	0.015	1.000	1.000	1.000
31	0.569	20.573	3.769	2.951	1.004	0.722	41.681	0.821	1.019	2731	561	35.538	0.717	1.391	0.719	0.970
32	0.440	18.643	3.734	2.642	0.861	0.651	121.273	0.793	0.943	2476	459	126.060	0.678	1.323	0.756	0.967
33	3.835E-4	14.462	3.431	0.067	0.023	0.021	90.000	1.000	0.027	1953	462	123.690	0.022	1.069	0.936	0.875
34	0.306	16.937	3.756	2.214	0.747	0.521	154.872	0.785	0.752	2241	489	164.597	0.516	1.433	0.698	0.942
35	0.566	22.615	3.880	2.979	0.905	0.796	14.800	0.802	0.970	2991	506	169.891	0.812	1.137	0.879	0.960
36	0.430	28.283	3.992	2.612	0.796	0.687	69.018	0.792	0.854	3821	592	78.495	0.710	1.159	0.863	0.959
37	3.835E-4	14.830	3.579	0.063	0.028	0.017	45.000	1.000	0.031	2002	485	45.000	0.021	1.596	0.626	0.875
38	0.385	14.876	3.949	2.584	0.995	0.493	4.858	0.725	0.981	1942	543	5.194	0.511	2.019	0.495	0.969
39	2.192E-4	15.870	3.679	0.042	0.017	0.017	0.000	1.000	0.021	2143	496	135.000	0.015	1.000	1.000	1.000
40	0.337	24.941	4.023	2.324	0.826	0.519	151.339	0.784	0.825	3328	507	150.446	0.512	1.590	0.629	0.960
41	0.383	26.688	4.005	2.450	0.833	0.585	1.941	0.801	0.873	3549	524	169.739	0.585	1.426	0.701	0.965
42	0.516	10.419	4.271	2.872	1.035	0.635	41.855	0.786	1.044	1345	606	31.661	0.643	1.631	0.613	0.963
43	0.545	8.159	4.358	3.008	1.049	0.661	115.106	0.757	1.049	1085	521	103.055	0.675	1.586	0.630	0.953
44	0.334	12.753	4.133	2.339	0.812	0.523	165.261	0.766	0.823	1673	529	157.816	0.539	1.553	0.644	0.952
45	2.192E-4	6.247	3.893	0.042	0.017	0.017	0.000	1.000	0.021	843	525	135.000	0.015	1.000	1.000	1.000
46	0.795	1.704	4.462	3.741	1.218	0.831	29.382	0.714	1.281	154	650	22.416	0.858	1.465	0.682	0.954
47	4.931E-4	4.548	4.067	0.071	0.025	0.025	0.000	1.000	0.031	613	548	135.000	0.022	1.000	1.000	1.000
48	0.686	6.317	4.466	3.307	1.183	0.739	172.296	0.788	1.214	775	584	165.879	0.743	1.601	0.625	0.972
49	8.766E-4	4.748	4.123	0.099	0.037	0.030	0.000	1.000	0.040	639	556	158.199	0.030	1.209	0.827	0.889
50	0.560	3.964	4.733	3.113	1.049	0.680	157.299	0.726	1.075	488	586	138.629	0.685	1.542	0.649	0.950
51	0.015	22.810	4.630	0.463	0.159	0.120	176.986	0.877	0.166	3070	623	159.146	0.126	1.322	0.756	0.937
52	2.192E-4	1.125	4.626	0.042	0.017	0.017	0.000	1.000	0.021	151	624	135.000	0.015	1.000	1.000	1.000
53	1.096E-4	18.138	4.685	0.036	0.017	0.008	90.000	1.000	0.017	2450	632	116.565	0.007	2.000	0.500	1.000
54	9.314E-4	14.909	4.704	0.112	0.048	0.024	4.308	0.941	0.050	2011	637	26.565	0.022	1.977	0.506	0.971
55	2.192E-4	8.475	4.752	0.042	0.017	0.017	0.000	1.000	0.021	1144	641	135.000	0.015	1.000	1.000	1.000
56	7.123E-4	15.493	4.775	0.088	0.032	0.028	135.000	1.000	0.037	2092	643	126.870	0.030	1.159	0.863	0.897
57	3.835E-4	15.553	4.771	0.063	0.023	0.021	90.000	1.000	0.027	2100	643	123.690	0.022	1.069	0.936	0.875
58	0.001	17.289	4.812	0.128	0.050	0.031	7.209	0.922	0.054	2332	651	15.945	0.030	1.620	0.617	0.898
59	0.359	24.521	5.307	2.352	0.824	0.555	48.562	0.816	0.858	3274	763	55.899	0.570	1.485	0.674	0.967
60	4.931E-4	9.352	4.946	0.078	0.029	0.022	69.699	1.000	0.033	1262	670	63.435	0.022	1.340	0.746	0.857
61	5.479E-4	14.594	4.970	0.078	0.029	0.024	0.000	1.000	0.033	1970	670	153.435	0.022	1.236	0.809	0.909
62	8.766E-4	5.078	5.037	0.099	0.037	0.030	90.000	1.000	0.040	685	678	111.801	0.030	1.209	0.827	0.889
