 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
85,1.980E-4,1.567,0.094,0.053,0.020,0.013,97.122,0.889,0.020,1101,59,102.095,0.013,1.555,0.643,0.916
86,0.004,0.483,0.122,0.280,0.088,0.061,33.330,0.678,0.099,313,108,42.663,0.069,1.443,0.693,0.894
87,1.495E-4,0.698,0.093,0.045,0.014,0.013,156.748,0.940,0.016,486,64,169.695,0.014,1.096,0.913,0.876
88,2.808E-4,4.275,0.099,0.069,0.028,0.013,94.244,0.731,0.029,3006,60,101.310,0.014,2.192,0.456,0.880
89,2.384E-4,6.552,0.094,0.058,0.022,0.014,19.778,0.877,0.024,4601,69,17.354,0.015,1.591,0.629,0.908
90,1.697E-4,4.397,0.093,0.056,0.019,0.011,5.758,0.690,0.022,3085,67,11.310,0.013,1.741,0.574,0.816
91,1.738E-4,1.986,0.095,0.048,0.016,0.014,173.450,0.966,0.018,1391,69,14.036,0.014,1.194,0.838,0.901
92,0.005,3.311,0.129,0.268,0.087,0.069,127.873,0.821,0.090,2308,65,142.046,0.070,1.256,0.796,0.951
93,0.003,1.143,0.144,0.270,0.075,0.046,85.725,0.472,0.091,801,63,93.576,0.053,1.634,0.612,0.774
94,2.182E-4,7.326,0.097,0.057,0.022,0.013,23.430,0.836,0.023,5147,72,21.801,0.014,1.773,0.564,0.889
95,1.697E-4,2.967,0.098,0.048,0.017,0.012,30.273,0.943,0.018,2081,71,22.620,0.013,1.412,0.708,0.913
96,1.556E-4,5.060,0.098,0.046,0.016,0.013,151.095,0.942,0.017,3554,68,160.017,0.014,1.248,0.801,0.885
97,1.536E-4,1.509,0.101,0.045,0.016,0.012,70.477,0.944,0.017,1059,76,65.556,0.013,1.291,0.775,0.916
98,1.697E-4,3.519,0.100,0.047,0.016,0.014,145.291,0.977,0.017,2470,68,155.556,0.014,1.140,0.877,0.903
99,1.677E-4,6.289,0.103,0.046,0.016,0.013,167.114,0.980,0.017,4419,70,160.017,0.014,1.182,0.846,0.912
100,1.394E-4,0.739,0.104,0.044,0.015,0.012,94.657,0.924,0.016,518,68,105.255,0.013,1.245,0.803,0.896
101,0.003,0.574,0.123,0.210,0.068,0.048,16.190,0.735,0.072,378,92,22.011,0.055,1.405,0.712,0.902
102,1.839E-4,7.350,0.107,0.050,0.018,0.013,48.144,0.910,0.019,5167,81,63.435,0.014,1.352,0.740,0.897
103,1.798E-4,9.636,0.105,0.048,0.017,0.013,27.868,0.965,0.018,6773,76,22.620,0.014,1.299,0.770,0.922
104,0.015,2.425,0.150,0.824,0.246,0.077,175.289,0.275,0.243,1618,73,161.565,0.094,3.197,0.313,0.724
105,1.334E-4,7.199,0.106,0.042,0.014,0.012,23.926,0.972,0.015,5060,77,21.801,0.013,1.171,0.854,0.904
106,1.717E-4,11.197,0.108,0.048,0.018,0.012,178.301,0.922,0.019,7871,74,167.005,0.013,1.503,0.665,0.895
107,2.687E-4,0.369,0.113,0.064,0.021,0.016,88.940,0.821,0.022,257,72,108.435,0.017,1.292,0.774,0.890
108,1.394E-4,5.489,0.110,0.043,0.014,0.012,104.252,0.961,0.016,3860,72,100.305,0.013,1.183,0.846,0.902
109,0.012,1.828,0.177,0.450,0.149,0.100,58.770,0.727,0.152,1244,159,38.157,0.101,1.495,0.669,0.943
110,0.005,6.160,0.157,0.339,0.114,0.055,134.643,0.535,0.122,4304,78,123.136,0.062,2.092,0.478,0.863
111,5.718E-4,8.599,0.125,0.103,0.034,0.021,113.010,0.673,0.038,6045,75,111.801,0.024,1.604,0.623,0.854
112,2.748E-4,2.162,0.119,0.079,0.026,0.013,34.742,0.558,0.031,1511,89,33.690,0.017,1.927,0.519,0.784
113,1.374E-4,3.779,0.115,0.043,0.014,0.013,130.584,0.947,0.015,2657,76,106.699,0.013,1.076,0.930,0.889
114,5.354E-4,6.544,0.119,0.105,0.032,0.021,173.838,0.611,0.035,4591,85,9.462,0.028,1.528,0.655,0.775
115,2.808E-4,2.928,0.118,0.071,0.026,0.014,169.277,0.698,0.028,2052,79,156.038,0.016,1.856,0.539,0.874
116,0.004,3.472,0.152,0.249,0.079,0.057,119.146,0.708,0.089,2424,81,119.859,0.062,1.388,0.720,0.901
117,4.203E-4,10.853,0.122,0.083,0.031,0.017,170.664,0.769,0.031,7624,86,166.608,0.018,1.773,0.564,0.906
118,0.045,5.620,0.272,1.794,0.372,0.154,46.565,0.175,0.434,3845,285,39.685,0.191,2.421,0.413,0.711
119,2.000E-4,0.730,0.126,0.057,0.019,0.013,93.483,0.785,0.020,511,81,114.775,0.016,1.430,0.699,0.880
120,1.091E-4,11.199,0.121,0.039,0.012,0.011,118.529,0.916,0.013,7876,81,108.435,0.012,1.096,0.912,0.864
121,1.536E-4,3.714,0.123,0.044,0.015,0.013,42.848,0.980,0.016,2608,89,26.565,0.014,1.124,0.890,0.916
122,3.172E-4,4.800,0.126,0.066,0.023,0.018,131.050,0.907,0.025,3369,83,137.291,0.019,1.267,0.789,0.940
123,1.919E-4,3.576,0.127,0.050,0.018,0.014,142.939,0.950,0.019,2510,86,153.435,0.015,1.269,0.788,0.909
124,1.414E-4,9.610,0.127,0.043,0.015,0.012,49.610,0.975,0.015,6757,93,33.690,0.013,1.170,0.855,0.892
125,1.596E-4,5.579,0.130,0.048,0.015,0.013,82.128,0.857,0.017,3923,85,109.983,0.015,1.166,0.858,0.868
126,0.007,7.368,0.174,0.364,0.107,0.083,35.106,0.658,0.114,5147,137,33.294,0.086,1.288,0.776,0.883
127,1.172E-4,3.615,0.131,0.039,0.013,0.012,136.387,0.984,0.014,2541,88,113.962,0.012,1.124,0.889,0.899
128,1.354E-4,7.327,0.132,0.042,0.014,0.012,111.563,0.987,0.015,5153,88,111.801,0.013,1.165,0.858,0.918
129,6.526E-4,10.401,0.141,0.098,0.029,0.028,24.988,0.850,0.033,7311,108,50.194,0.027,1.047,0.956,0.927
130,1.818E-4,3.653,0.137,0.050,0.018,0.013,101.700,0.925,0.019,2566,91,116.565,0.013,1.415,0.707,0.938
131,0.003,5.053,0.168,0.228,0.076,0.056,117.749,0.806,0.080,3538,96,136.432,0.057,1.370,0.730,0.939
132,2.041E-4,3.256,0.139,0.053,0.019,0.014,43.785,0.905,0.020,2285,102,30.256,0.015,1.351,0.740,0.906
133,3.051E-4,8.120,0.147,0.073,0.028,0.014,79.822,0.719,0.029,5712,113,81.469,0.016,1.989,0.503,0.860
134,0.004,4.407,0.168,0.278,0.095,0.058,10.402,0.703,0.103,3067,134,11.929,0.063,1.652,0.605,0.920
135,0.005,8.480,0.176,0.278,0.085,0.073,53.625,0.791,0.094,5947,149,54.866,0.077,1.164,0.859,0.933
136,1.980E-4,1.950,0.144,0.054,0.018,0.014,22.200,0.840,0.019,1366,99,162.897,0.015,1.304,0.767,0.845
137,0.004,2.207,0.173,0.271,0.090,0.061,148.179,0.738,0.096,1525,104,150.781,0.067,1.462,0.684,0.920
138,1.273E-4,2.091,0.145,0.040,0.013,0.012,127.678,1.000,0.015,1469,97,119.055,0.013,1.096,0.912,0.913
139,1.576E-4,5.434,0.146,0.048,0.017,0.012,126.201,0.863,0.018,3821,97,112.620,0.013,1.393,0.718,0.862
140,1.778E-4,9.064,0.147,0.050,0.016,0.014,78.941,0.909,0.018,6375,109,71.565,0.015,1.198,0.835,0.889
141,1.697E-4,10.747,0.150,0.048,0.017,0.013,69.099,0.943,0.018,7558,111,71.565,0.013,1.379,0.725,0.894
142,1.960E-4,2.109,0.150,0.051,0.019,0.013,18.195,0.938,0.020,1477,108,21.038,0.014,1.378,0.726,0.924
143,1.515E-4,4.357,0.149,0.046,0.015,0.013,159.551,0.912,0.017,3061,101,138.366,0.013,1.185,0.844,0.926
144,0.007,8.631,0.202,0.355,0.107,0.089,145.758,0.738,0.113,6032,144,169.114,0.094,1.204,0.830,0.920
145,3.596E-4,0.887,0.157,0.074,0.022,0.021,128.686,0.829,0.025,623,102,106.390,0.023,1.030,0.970,0.883
146,0.001,3.827,0.177,0.197,0.072,0.023,104.122,0.420,0.072,2683,102,109.502,0.033,3.092,0.323,0.710
147,1.637E-4,10.439,0.154,0.046,0.015,0.014,110.664,0.991,0.017,7342,103,109.983,0.014,1.135,0.881,0.920
148,1.697E-4,8.414,0.157,0.047,0.017,0.013,82.002,0.957,0.018,5917,116,71.565,0.013,1.306,0.765,0.923
149,0.003,9.899,0.175,0.227,0.071,0.048,23.453,0.655,0.080,6934,134,16.504,0.052,1.459,0.685,0.897
