 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.005,4.481,0.048,0.272,0.086,0.072,135.365,0.827,0.089,3047,23,164.827,0.074,1.201,0.833,0.960
2,0.007,0.871,0.073,0.316,0.103,0.082,65.600,0.829,0.110,576,83,54.197,0.081,1.254,0.797,0.962
3,0.010,7.801,0.093,0.398,0.120,0.105,113.032,0.785,0.135,5334,22,111.571,0.109,1.135,0.881,0.942
4,0.006,5.549,0.104,0.312,0.104,0.075,89.770,0.796,0.109,3802,35,98.455,0.078,1.386,0.721,0.939
5,0.054,9.762,0.201,1.448,0.431,0.159,10.850,0.324,0.459,6553,128,1.091,0.205,2.707,0.369,0.753
6,4.865E-4,5.473,0.094,0.085,0.030,0.021,86.885,0.840,0.031,3750,74,76.608,0.022,1.433,0.698,0.933
7,0.007,3.820,0.133,0.339,0.113,0.083,141.152,0.804,0.117,2602,57,121.701,0.086,1.374,0.728,0.945
8,0.070,1.755,0.343,1.541,0.503,0.176,99.046,0.369,0.518,1168,56,105.680,0.226,2.858,0.350,0.770
9,0.010,8.194,0.157,0.423,0.146,0.089,70.191,0.716,0.152,5613,159,75.564,0.094,1.632,0.613,0.923
10,2.337E-4,8.065,0.097,0.062,0.025,0.012,58.917,0.764,0.025,5530,75,66.371,0.013,2.080,0.481,0.873
11,0.012,5.851,0.153,0.431,0.127,0.121,77.830,0.821,0.138,3966,116,19.776,0.121,1.050,0.953,0.958
12,0.021,5.107,0.233,0.691,0.279,0.094,73.884,0.541,0.285,3480,259,71.843,0.109,2.981,0.335,0.916
13,0.027,10.665,0.227,0.823,0.287,0.120,44.551,0.503,0.289,7229,196,33.048,0.130,2.385,0.419,0.850
14,0.114,3.963,0.361,2.501,0.503,0.288,22.868,0.229,0.585,2519,333,37.412,0.386,1.746,0.573,0.723
15,0.017,7.692,0.227,0.565,0.175,0.126,92.224,0.680,0.197,5289,89,94.236,0.137,1.393,0.718,0.915
16,0.014,7.101,0.229,0.526,0.196,0.093,107.114,0.647,0.211,4840,93,109.814,0.103,2.112,0.474,0.933
17,0.054,2.241,0.267,1.031,0.355,0.195,176.782,0.643,0.389,1411,167,168.985,0.206,1.821,0.549,0.940
18,0.016,8.703,0.258,0.704,0.197,0.102,67.516,0.398,0.212,5928,232,59.913,0.124,1.935,0.517,0.832
19,0.011,9.335,0.233,0.457,0.157,0.089,125.091,0.660,0.171,6383,104,115.253,0.099,1.765,0.567,0.927
20,0.006,7.293,0.197,0.294,0.096,0.076,53.626,0.834,0.102,4989,167,60.866,0.079,1.266,0.790,0.954
21,0.009,5.407,0.243,0.383,0.119,0.096,107.910,0.768,0.134,3696,117,98.746,0.098,1.234,0.811,0.945
22,0.105,5.924,0.456,1.689,0.613,0.218,52.020,0.462,0.587,3949,480,54.495,0.231,2.813,0.355,0.868
23,0.016,3.610,0.271,0.578,0.172,0.119,43.637,0.604,0.188,2437,231,41.228,0.146,1.453,0.688,0.837
24,0.039,6.668,0.408,0.890,0.310,0.161,89.895,0.621,0.315,4570,169,97.980,0.192,1.934,0.517,0.896
25,0.018,6.262,0.381,0.797,0.179,0.130,174.516,0.360,0.212,4238,264,176.055,0.155,1.377,0.726,0.795
26,0.046,9.929,0.369,0.989,0.299,0.195,4.736,0.590,0.331,6705,244,10.914,0.225,1.532,0.653,0.879
27,0.005,4.757,0.365,0.286,0.097,0.066,7.624,0.774,0.098,3229,242,164.521,0.064,1.475,0.678,0.944
28,0.006,6.861,0.409,0.328,0.095,0.085,35.761,0.743,0.106,4670,270,150.255,0.091,1.111,0.900,0.918
29,0.013,7.015,0.441,0.536,0.204,0.082,40.972,0.578,0.197,4761,351,34.749,0.095,2.476,0.404,0.871
30,2.252E-4,2.093,0.378,0.056,0.020,0.015,32.192,0.893,0.021,1431,264,33.690,0.016,1.352,0.739,0.914
31,0.007,4.451,0.435,0.330,0.103,0.082,137.046,0.765,0.113,3041,261,113.587,0.085,1.251,0.799,0.932
32,0.022,8.681,0.478,0.649,0.231,0.120,119.891,0.652,0.243,5901,272,124.739,0.129,1.926,0.519,0.941
33,0.008,11.413,0.445,0.365,0.106,0.098,22.396,0.768,0.118,7808,335,54.545,0.099,1.077,0.928,0.938
34,0.013,2.531,0.455,0.477,0.139,0.123,178.672,0.743,0.147,1688,326,17.354,0.126,1.129,0.886,0.923
35,0.019,11.124,0.497,0.562,0.177,0.139,90.073,0.764,0.191,7602,396,68.931,0.142,1.275,0.784,0.943
36,0.009,1.313,0.457,0.394,0.127,0.095,44.246,0.765,0.129,868,341,36.741,0.103,1.335,0.749,0.921
37,0.034,0.837,0.601,1.033,0.246,0.176,58.587,0.401,0.300,469,467,37.093,0.207,1.399,0.715,0.758
38,0.044,7.990,0.622,0.920,0.336,0.168,103.302,0.660,0.348,5451,314,103.804,0.182,1.994,0.502,0.933
39,0.011,10.929,0.531,0.446,0.146,0.099,127.561,0.714,0.157,7460,327,135.754,0.101,1.472,0.679,0.926
40,0.095,10.029,0.711,1.912,0.473,0.256,69.938,0.327,0.551,6853,690,80.862,0.306,1.849,0.541,0.795
41,0.024,10.457,0.576,0.656,0.247,0.122,123.691,0.693,0.248,7119,328,125.929,0.125,2.019,0.495,0.947
42,0.020,8.171,0.558,0.595,0.168,0.150,55.388,0.705,0.195,5559,432,35.238,0.153,1.120,0.893,0.899
43,0.039,9.493,0.613,0.924,0.333,0.147,141.723,0.568,0.345,6427,339,133.803,0.157,2.263,0.442,0.900
44,0.004,4.404,0.523,0.255,0.079,0.068,63.290,0.808,0.083,3000,381,57.144,0.073,1.167,0.857,0.952
45,0.010,9.788,0.560,0.395,0.136,0.089,140.134,0.765,0.141,6688,343,118.421,0.087,1.538,0.650,0.947
46,0.017,8.516,0.597,0.540,0.171,0.129,99.173,0.747,0.184,5841,343,105.136,0.136,1.318,0.758,0.931
47,5.652E-4,9.182,0.519,0.096,0.035,0.021,17.310,0.774,0.036,6290,364,36.870,0.022,1.687,0.593,0.909
48,3.952E-4,10.147,0.527,0.078,0.029,0.017,157.340,0.821,0.030,6951,359,163.301,0.018,1.723,0.580,0.907
49,0.009,3.045,0.602,0.414,0.148,0.077,80.393,0.654,0.163,2092,468,83.830,0.084,1.932,0.518,0.930
50,0.006,5.037,0.612,0.398,0.162,0.049,89.958,0.497,0.167,3444,362,96.009,0.052,3.283,0.305,0.879
51,0.007,4.452,0.623,0.353,0.132,0.068,85.549,0.713,0.131,3052,469,81.690,0.070,1.938,0.516,0.940
52,1.763E-4,1.897,0.574,0.051,0.019,0.012,39.116,0.858,0.020,1296,398,36.027,0.012,1.678,0.596,0.892
53,0.007,4.816,0.642,0.368,0.139,0.068,101.829,0.687,0.135,3292,397,104.335,0.070,2.038,0.491,0.927
54,2.698E-4,8.425,0.592,0.064,0.025,0.014,79.453,0.823,0.026,5777,414,73.610,0.015,1.839,0.544,0.924
55,0.061,1.310,0.784,1.430,0.399,0.196,52.309,0.377,0.426,825,665,61.155,0.245,2.035,0.491,0.771
56,0.043,3.853,0.727,1.159,0.295,0.186,176.874,0.402,0.315,2544,539,15.000,0.226,1.590,0.629,0.831
57,0.007,2.785,0.659,0.345,0.095,0.089,102.473,0.702,0.112,1907,416,108.905,0.094,1.065,0.939,0.916
58,0.007,9.730,0.664,0.365,0.117,0.077,46.693,0.666,0.128,6647,493,50.528,0.082,1.528,0.655,0.900
59,0.010,2.343,0.700,0.429,0.169,0.072,107.015,0.654,0.163,1579,431,118.856,0.074,2.347,0.426,0.944
60,0.083,2.029,0.777,1.396,0.474,0.222,162.229,0.534,0.479,1216,514,174.411,0.238,2.137,0.468,0.876
61,0.098,6.195,0.805,1.925,0.408,0.307,160.267,0.333,0.477,4128,431,122.914,0.374,1.329,0.752,0.798
62,0.008,9.377,0.687,0.352,0.121,0.080,162.452,0.773,0.123,6391,471,176.594,0.079,1.510,0.662,0.950
63,0.052,0.178,0.777,0.978,0.313,0.210,19.915,0.680,0.328,28,577,29.871,0.231,1.490,0.671,0.930
64,0.018,5.516,0.738,0.582,0.209,0.108,24.212,0.661,0.226,3708,539,23.925,0.117,1.928,0.519,0.926
65,0.006,4.552,0.738,0.309,0.096,0.081,101.823,0.804,0.102,3108,539,74.168,0.082,1.190,0.840,0.934
66,0.011,6.698,0.774,0.568,0.158,0.088,83.588,0.426,0.164,4593,583,77.692,0.101,1.796,0.557,0.818
67,0.038,2.991,0.826,0.864,0.287,0.171,38.414,0.647,0.311,1971,620,36.225,0.188,1.682,0.595,0.909
68,0.007,4.647,0.765,0.350,0.108,0.087,148.919,0.757,0.119,3158,498,141.450,0.093,1.231,0.812,0.929
69,0.009,3.539,0.765,0.399,0.135,0.081,11.233,0.674,0.152,2385,534,12.171,0.087,1.672,0.598,0.921
70,0.022,10.778,0.802,0.628,0.215,0.129,177.475,0.692,0.218,7326,573,17.103,0.139,1.669,0.599,0.928
71,0.055,2.515,0.981,1.549,0.461,0.152,103.329,0.288,0.464,1696,504,97.214,0.194,3.032,0.330,0.773
72,1.275E-4,8.763,0.745,0.041,0.013,0.013,156.801,0.976,0.014,6007,510,156.038,0.013,1.015,0.985,0.902
73,0.007,3.191,0.805,0.345,0.111,0.080,85.217,0.738,0.124,2183,508,102.236,0.089,1.393,0.718,0.916
74,0.012,6.815,0.827,0.480,0.147,0.106,74.018,0.668,0.162,4657,510,94.635,0.115,1.379,0.725,0.871
75,0.006,10.298,0.786,0.314,0.096,0.082,151.124,0.784,0.108,7031,521,142.667,0.087,1.174,0.852,0.933
76,0.017,9.307,0.838,0.587,0.212,0.105,149.534,0.637,0.212,6333,524,147.953,0.114,2.012,0.497,0.919
77,0.040,4.436,0.864,1.144,0.349,0.145,0.409,0.380,0.355,2923,593,175.529,0.179,2.412,0.415,0.781
78,0.007,4.223,0.824,0.338,0.110,0.076,60.188,0.721,0.117,2867,588,41.455,0.083,1.433,0.698,0.915
79,0.040,5.922,0.967,1.012,0.398,0.127,122.875,0.486,0.397,4011,543,119.014,0.130,3.135,0.319,0.906
80,0.101,0.663,1.082,2.090,0.559,0.231,118.704,0.292,0.607,409,545,109.783,0.297,2.420,0.413,0.770
