 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.006,4.951,0.059,0.302,0.092,0.077,96.509,0.765,0.101,3396,6,101.634,0.084,1.198,0.835,0.920
2,0.008,2.743,0.067,0.381,0.124,0.084,66.257,0.708,0.127,1860,84,58.134,0.093,1.477,0.677,0.898
3,0.012,5.645,0.077,0.606,0.178,0.083,14.461,0.395,0.175,3812,75,12.995,0.101,2.146,0.466,0.804
4,0.006,7.539,0.067,0.313,0.093,0.078,57.184,0.731,0.108,5144,64,39.508,0.081,1.184,0.845,0.927
5,0.016,8.307,0.108,0.517,0.164,0.122,119.920,0.741,0.171,5659,34,146.853,0.121,1.339,0.747,0.930
6,0.010,1.455,0.104,0.419,0.153,0.079,52.376,0.683,0.165,965,119,56.870,0.082,1.939,0.516,0.921
7,0.008,4.562,0.088,0.390,0.129,0.081,29.459,0.681,0.133,3087,75,14.647,0.090,1.600,0.625,0.893
8,0.046,10.155,0.153,1.151,0.299,0.194,176.564,0.433,0.331,6857,89,152.418,0.238,1.542,0.649,0.806
9,0.006,9.890,0.100,0.311,0.092,0.079,147.087,0.740,0.099,6790,34,94.205,0.083,1.167,0.857,0.907
10,0.008,9.020,0.130,0.423,0.174,0.060,59.765,0.575,0.173,6162,146,68.199,0.062,2.885,0.347,0.920
11,0.010,5.453,0.103,0.415,0.138,0.095,161.237,0.753,0.142,3696,48,147.619,0.097,1.453,0.688,0.946
12,0.007,8.628,0.128,0.338,0.129,0.065,26.061,0.721,0.132,5878,104,24.027,0.070,1.995,0.501,0.946
13,0.020,11.306,0.207,0.620,0.245,0.103,83.192,0.646,0.248,7739,227,79.484,0.104,2.374,0.421,0.959
14,1.402E-4,9.164,0.103,0.043,0.014,0.012,25.401,0.972,0.016,6282,72,21.801,0.013,1.175,0.851,0.904
15,0.019,6.527,0.194,0.687,0.197,0.124,39.047,0.510,0.215,4425,181,49.946,0.143,1.589,0.629,0.832
16,0.021,10.992,0.192,0.630,0.209,0.129,36.073,0.672,0.226,7490,187,33.179,0.139,1.618,0.618,0.914
17,0.011,6.710,0.198,0.472,0.183,0.075,76.102,0.610,0.186,4580,192,73.129,0.083,2.446,0.409,0.931
18,0.013,2.035,0.191,0.460,0.154,0.105,80.723,0.756,0.152,1383,181,75.033,0.106,1.463,0.683,0.940
19,1.848E-4,0.507,0.126,0.050,0.017,0.014,37.548,0.943,0.018,342,89,28.610,0.014,1.265,0.791,0.906
20,0.015,5.885,0.197,0.699,0.156,0.124,141.781,0.390,0.174,3978,109,157.306,0.155,1.266,0.790,0.780
21,0.004,7.142,0.181,0.271,0.101,0.054,118.292,0.738,0.105,4882,92,120.141,0.058,1.855,0.539,0.937
22,0.029,0.813,0.260,0.756,0.238,0.153,26.965,0.631,0.246,482,192,5.440,0.159,1.556,0.643,0.897
23,2.422E-4,2.874,0.182,0.058,0.022,0.014,96.891,0.904,0.023,1969,118,108.435,0.013,1.613,0.620,0.950
24,0.013,1.778,0.235,0.491,0.177,0.094,161.187,0.682,0.178,1172,123,149.036,0.100,1.872,0.534,0.926
25,0.004,10.817,0.230,0.269,0.095,0.060,73.588,0.775,0.099,7411,189,73.706,0.062,1.581,0.632,0.947
26,0.006,11.168,0.227,0.305,0.092,0.077,80.895,0.752,0.104,7640,182,50.711,0.075,1.185,0.844,0.924
27,0.018,7.602,0.277,0.595,0.221,0.106,49.136,0.654,0.233,5157,252,43.986,0.115,2.085,0.480,0.942
28,0.020,9.489,0.280,0.626,0.199,0.129,110.935,0.649,0.198,6477,130,99.739,0.134,1.541,0.649,0.891
29,0.009,3.385,0.261,0.419,0.127,0.085,111.359,0.609,0.149,2296,135,118.072,0.101,1.492,0.670,0.839
30,0.008,2.509,0.295,0.382,0.146,0.067,103.965,0.664,0.155,1712,146,106.390,0.076,2.167,0.461,0.940
31,0.022,3.551,0.309,0.614,0.191,0.149,28.895,0.747,0.201,2363,220,10.008,0.147,1.283,0.779,0.947
32,0.004,6.901,0.257,0.230,0.070,0.065,7.048,0.843,0.076,4714,191,33.996,0.064,1.079,0.927,0.953
33,0.010,9.700,0.301,0.426,0.155,0.084,102.053,0.703,0.162,6633,158,111.038,0.090,1.851,0.540,0.926
34,0.005,1.548,0.277,0.292,0.095,0.072,67.687,0.791,0.103,1042,217,53.616,0.073,1.313,0.762,0.953
35,0.004,5.292,0.294,0.309,0.121,0.044,164.444,0.551,0.121,3592,186,158.070,0.049,2.749,0.364,0.882
36,0.005,8.492,0.309,0.277,0.085,0.068,143.565,0.744,0.095,5800,196,144.360,0.077,1.251,0.799,0.925
37,7.351E-4,5.916,0.292,0.107,0.034,0.027,55.848,0.810,0.037,4053,213,51.340,0.029,1.248,0.801,0.917
38,0.004,11.195,0.330,0.238,0.078,0.063,82.939,0.848,0.084,7672,255,71.878,0.065,1.234,0.810,0.957
39,0.030,4.779,0.432,0.772,0.269,0.143,80.149,0.637,0.275,3260,391,79.939,0.154,1.884,0.531,0.919
40,0.004,0.596,0.336,0.251,0.081,0.061,113.284,0.770,0.089,394,205,114.057,0.067,1.328,0.753,0.942
41,0.003,6.430,0.334,0.213,0.069,0.054,5.189,0.821,0.075,4388,227,173.290,0.059,1.277,0.783,0.946
42,0.004,0.925,0.337,0.268,0.079,0.065,9.523,0.700,0.088,608,242,22.329,0.067,1.220,0.820,0.884
43,0.046,3.241,0.439,1.150,0.271,0.219,158.554,0.442,0.318,2106,272,165.390,0.253,1.240,0.807,0.800
44,0.013,6.118,0.350,0.548,0.217,0.076,7.782,0.543,0.224,4118,252,8.604,0.089,2.842,0.352,0.905
45,0.003,0.467,0.345,0.240,0.090,0.049,138.852,0.743,0.091,295,218,138.900,0.050,1.846,0.542,0.942
46,0.006,10.907,0.365,0.304,0.095,0.075,65.414,0.759,0.098,7463,277,56.547,0.080,1.276,0.783,0.929
47,0.008,8.205,0.379,0.352,0.109,0.088,100.129,0.768,0.118,5617,299,80.770,0.093,1.243,0.805,0.927
48,0.001,11.330,0.346,0.139,0.047,0.035,84.603,0.834,0.050,7773,219,98.366,0.035,1.350,0.740,0.933
49,0.009,5.709,0.398,0.376,0.122,0.090,96.046,0.765,0.128,3901,229,108.642,0.094,1.354,0.738,0.934
50,0.046,10.520,0.491,1.093,0.304,0.193,119.701,0.484,0.340,7140,256,124.509,0.210,1.581,0.632,0.894
51,0.004,4.210,0.382,0.271,0.076,0.073,134.648,0.749,0.085,2864,242,139.185,0.074,1.040,0.962,0.908
52,0.027,5.457,0.529,1.012,0.354,0.096,114.741,0.329,0.354,3693,242,112.239,0.116,3.674,0.272,0.773
53,1.317E-4,5.206,0.368,0.042,0.013,0.013,90.000,0.951,0.015,3570,248,101.310,0.013,1.072,0.933,0.886
54,0.018,6.277,0.457,0.801,0.216,0.105,128.941,0.351,0.233,4244,261,125.579,0.142,2.054,0.487,0.743
55,0.008,1.681,0.427,0.380,0.121,0.080,39.390,0.660,0.128,1130,334,42.230,0.083,1.515,0.660,0.901
56,0.010,7.758,0.429,0.418,0.140,0.088,19.560,0.700,0.150,5276,309,18.083,0.099,1.590,0.629,0.922
57,0.015,9.173,0.462,0.573,0.232,0.081,139.975,0.566,0.222,6224,276,148.392,0.086,2.855,0.350,0.896
58,0.009,9.954,0.460,0.427,0.157,0.073,98.104,0.623,0.159,6810,266,107.103,0.081,2.133,0.469,0.891
59,0.003,9.750,0.410,0.204,0.066,0.049,161.777,0.768,0.069,6663,275,157.751,0.052,1.354,0.739,0.932
60,0.007,4.936,0.437,0.364,0.126,0.071,158.810,0.667,0.131,3343,286,148.601,0.073,1.766,0.566,0.894
61,0.052,3.498,0.586,1.064,0.358,0.184,78.028,0.575,0.360,2384,521,79.737,0.194,1.943,0.515,0.913
62,0.009,2.993,0.464,0.389,0.121,0.100,43.656,0.785,0.136,2021,353,48.468,0.105,1.209,0.827,0.940
63,0.006,7.533,0.487,0.373,0.143,0.053,122.789,0.535,0.150,5129,296,129.094,0.055,2.731,0.366,0.902
64,0.006,6.821,0.501,0.335,0.119,0.067,94.582,0.704,0.122,4680,384,83.811,0.073,1.772,0.564,0.890
65,0.011,9.551,0.504,0.427,0.152,0.089,45.271,0.737,0.155,6516,391,56.908,0.096,1.708,0.586,0.953
66,0.004,11.388,0.500,0.257,0.098,0.051,108.807,0.760,0.098,7807,311,103.829,0.054,1.912,0.523,0.951
67,0.021,8.064,0.579,0.636,0.227,0.120,85.279,0.665,0.228,5522,468,82.284,0.123,1.896,0.527,0.914
68,0.006,5.191,0.506,0.301,0.093,0.081,133.044,0.822,0.100,3534,325,144.462,0.083,1.158,0.863,0.947
69,0.008,7.659,0.513,0.374,0.114,0.091,32.348,0.730,0.123,5231,388,57.633,0.092,1.251,0.800,0.922
70,0.003,2.400,0.488,0.240,0.080,0.048,177.038,0.663,0.084,1617,343,18.122,0.054,1.667,0.600,0.875
71,0.008,8.424,0.532,0.363,0.116,0.092,134.667,0.799,0.124,5747,342,144.071,0.098,1.272,0.786,0.949
72,0.021,2.839,0.577,0.594,0.193,0.138,106.712,0.746,0.198,1919,334,102.301,0.144,1.398,0.715,0.940
73,0.017,1.591,0.564,0.552,0.185,0.113,9.336,0.680,0.199,1021,412,13.528,0.123,1.637,0.611,0.917
74,0.016,4.489,0.569,0.558,0.177,0.119,1.543,0.665,0.191,3012,405,7.017,0.125,1.487,0.673,0.918
75,0.023,2.355,0.602,0.623,0.208,0.142,9.534,0.753,0.214,1548,428,10.620,0.150,1.463,0.683,0.937
76,0.010,11.111,0.592,0.427,0.164,0.079,41.143,0.701,0.163,7577,443,39.936,0.083,2.070,0.483,0.935
77,0.009,2.195,0.593,0.371,0.122,0.090,11.962,0.789,0.126,1461,394,164.511,0.089,1.361,0.735,0.950
78,0.026,9.756,0.674,0.716,0.243,0.138,52.620,0.644,0.256,6617,495,34.324,0.149,1.765,0.567,0.929
79,0.005,8.871,0.606,0.285,0.094,0.068,15.347,0.771,0.096,6053,405,170.395,0.067,1.393,0.718,0.944
80,2.295E-4,7.729,0.579,0.055,0.018,0.017,14.652,0.967,0.019,5297,401,32.471,0.017,1.065,0.939,0.919
81,0.015,9.544,0.664,0.523,0.199,0.097,142.225,0.699,0.200,6488,427,152.124,0.106,2.041,0.490,0.931
82,0.034,7.335,0.705,0.754,0.232,0.187,33.268,0.752,0.250,4984,560,55.199,0.181,1.241,0.806,0.944
83,0.058,9.281,0.708,1.245,0.370,0.201,163.698,0.474,0.408,6260,423,156.183,0.210,1.844,0.542,0.904
84,0.010,4.784,0.678,0.565,0.159,0.081,76.444,0.401,0.162,3261,517,70.589,0.097,1.952,0.512,0.866
85,0.017,0.207,0.678,0.616,0.178,0.122,24.778,0.565,0.198,97,506,38.726,0.136,1.456,0.687,0.878
86,0.010,10.436,0.678,0.400,0.134,0.097,121.622,0.799,0.137,7145,420,106.113,0.096,1.378,0.725,0.953
