 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.001,10.552,0.018,0.138,0.045,0.032,178.035,0.742,0.047,7487,10,162.646,0.034,1.437,0.696,0.900
2,7.907E-5,0.712,0.008,0.031,0.011,0.009,14.302,1.000,0.012,502,7,20.556,0.010,1.170,0.855,0.889
3,0.009,5.081,0.050,0.394,0.146,0.079,7.443,0.738,0.152,3561,42,9.028,0.083,1.838,0.544,0.955
4,0.010,5.875,0.074,0.422,0.150,0.085,122.257,0.713,0.153,4161,5,113.268,0.093,1.760,0.568,0.937
5,0.003,1.583,0.036,0.215,0.066,0.052,40.192,0.729,0.076,1111,43,43.493,0.057,1.281,0.781,0.920
6,6.108E-4,0.275,0.026,0.099,0.030,0.026,50.704,0.788,0.034,187,27,34.992,0.028,1.158,0.864,0.900
7,0.002,8.967,0.035,0.178,0.060,0.045,5.036,0.843,0.062,6357,32,21.318,0.045,1.334,0.750,0.946
8,4.329E-4,4.057,0.029,0.077,0.028,0.020,156.882,0.909,0.030,2876,17,160.710,0.021,1.384,0.723,0.932
9,0.012,6.749,0.102,0.603,0.175,0.084,145.966,0.399,0.199,4759,22,145.074,0.095,2.097,0.477,0.770
10,0.013,8.308,0.099,0.480,0.149,0.109,57.760,0.699,0.158,5876,118,47.521,0.113,1.360,0.735,0.911
11,0.004,9.575,0.064,0.255,0.076,0.059,38.983,0.682,0.090,6788,64,48.814,0.061,1.305,0.766,0.904
12,0.012,4.941,0.128,0.882,0.167,0.089,63.432,0.187,0.197,3453,133,54.605,0.128,1.882,0.531,0.616
13,7.117E-5,6.149,0.033,0.031,0.012,0.008,40.671,0.903,0.013,4369,25,26.565,0.008,1.552,0.644,0.878
14,0.010,3.703,0.097,0.415,0.154,0.083,131.337,0.731,0.159,2588,34,139.674,0.087,1.861,0.537,0.945
15,0.006,4.028,0.078,0.337,0.116,0.065,150.125,0.647,0.119,2838,22,127.816,0.067,1.788,0.559,0.880
16,0.005,7.287,0.076,0.277,0.092,0.064,111.688,0.758,0.093,5170,25,120.816,0.066,1.452,0.689,0.923
