 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.003,2.019,0.024,0.226,0.083,0.048,2.181,0.777,0.081,1407,13,167.905,0.046,1.727,0.579,0.955
2,5.417E-4,8.341,0.020,0.091,0.032,0.021,13.020,0.827,0.034,5921,20,16.928,0.022,1.530,0.654,0.938
3,0.004,8.975,0.060,0.299,0.086,0.065,99.908,0.616,0.100,6379,11,106.390,0.072,1.330,0.752,0.871
4,0.004,6.696,0.060,0.258,0.082,0.066,146.084,0.803,0.094,4732,24,139.865,0.068,1.255,0.797,0.953
5,0.006,1.849,0.079,0.335,0.106,0.073,157.191,0.683,0.120,1277,38,160.931,0.079,1.459,0.685,0.895
6,7.670E-4,7.551,0.050,0.106,0.039,0.025,135.150,0.861,0.039,5361,25,124.824,0.028,1.528,0.654,0.924
7,3.361E-4,10.966,0.048,0.072,0.027,0.016,108.277,0.818,0.028,7796,24,110.225,0.017,1.717,0.582,0.921
8,0.005,3.825,0.101,0.290,0.097,0.060,117.215,0.682,0.107,2707,34,121.608,0.067,1.616,0.619,0.904
9,0.002,3.451,0.080,0.193,0.068,0.043,36.242,0.774,0.075,2430,73,38.157,0.048,1.599,0.625,0.941
10,0.007,9.389,0.103,0.367,0.128,0.065,153.801,0.608,0.131,6635,61,167.605,0.076,1.979,0.505,0.852
11,0.001,5.109,0.085,0.153,0.051,0.035,94.577,0.752,0.057,3628,41,97.125,0.039,1.457,0.686,0.905
12,0.006,7.768,0.121,0.345,0.127,0.065,54.934,0.686,0.131,5509,127,60.408,0.069,1.945,0.514,0.919
13,3.973E-4,11.152,0.075,0.079,0.027,0.019,152.800,0.807,0.029,7925,47,140.906,0.021,1.440,0.694,0.910
14,0.001,0.179,0.117,0.145,0.045,0.034,19.573,0.713,0.049,109,80,161.565,0.036,1.334,0.750,0.865
15,5.891E-4,9.967,0.120,0.098,0.038,0.020,26.024,0.773,0.040,7076,92,27.474,0.021,1.892,0.528,0.917
16,0.006,8.224,0.156,0.319,0.095,0.081,36.775,0.744,0.103,5815,127,28.673,0.088,1.164,0.859,0.918
17,0.001,6.094,0.149,0.168,0.065,0.025,103.362,0.574,0.063,4328,82,99.039,0.031,2.620,0.382,0.838
18,0.008,9.715,0.171,0.392,0.141,0.075,27.317,0.679,0.150,6859,146,28.482,0.085,1.874,0.534,0.918
19,5.950E-4,9.070,0.144,0.096,0.036,0.021,158.897,0.808,0.037,6439,99,164.358,0.022,1.740,0.575,0.920
20,9.271E-4,4.667,0.171,0.115,0.037,0.032,83.638,0.880,0.039,3313,109,104.534,0.032,1.161,0.861,0.942
21,3.084E-4,10.967,0.165,0.066,0.021,0.018,54.210,0.883,0.023,7798,125,64.983,0.020,1.160,0.862,0.918
22,0.001,9.065,0.176,0.138,0.049,0.030,145.208,0.754,0.053,6430,116,147.995,0.031,1.640,0.610,0.906
23,0.006,9.486,0.210,0.312,0.103,0.072,96.263,0.746,0.104,6735,114,97.800,0.074,1.436,0.696,0.933
24,0.003,7.217,0.195,0.210,0.077,0.042,34.413,0.716,0.081,5115,161,48.532,0.043,1.849,0.541,0.923
25,0.005,8.661,0.233,0.301,0.113,0.058,22.990,0.708,0.113,6122,175,20.472,0.062,1.951,0.512,0.928
26,3.519E-4,6.321,0.212,0.071,0.027,0.017,57.308,0.868,0.028,4492,160,66.038,0.018,1.570,0.637,0.918
27,8.441E-4,4.485,0.218,0.120,0.039,0.027,175.505,0.732,0.041,3176,147,144.689,0.029,1.432,0.698,0.884
28,0.014,8.188,0.257,0.513,0.158,0.110,8.950,0.654,0.174,5760,190,10.222,0.120,1.438,0.695,0.912
29,4.211E-4,1.742,0.227,0.077,0.026,0.020,105.482,0.889,0.027,1234,153,124.509,0.021,1.282,0.780,0.934
30,0.004,6.950,0.259,0.259,0.093,0.052,86.055,0.715,0.097,4934,218,73.142,0.054,1.790,0.559,0.928
31,0.003,3.834,0.252,0.278,0.075,0.058,35.168,0.552,0.084,2704,198,43.636,0.067,1.294,0.773,0.854
32,0.011,10.413,0.276,0.638,0.141,0.103,153.961,0.354,0.151,7354,174,147.938,0.130,1.366,0.732,0.769
33,0.011,0.669,0.302,0.496,0.183,0.076,45.298,0.560,0.197,423,266,41.532,0.084,2.397,0.417,0.896
34,0.003,7.907,0.263,0.225,0.070,0.054,75.938,0.735,0.075,5616,162,101.944,0.056,1.307,0.765,0.907
35,1.957E-4,0.754,0.244,0.053,0.016,0.015,148.006,0.887,0.018,532,169,141.340,0.016,1.066,0.938,0.888
36,0.002,7.163,0.261,0.177,0.059,0.042,66.700,0.773,0.066,5084,206,54.605,0.046,1.391,0.719,0.931
37,6.405E-4,7.259,0.251,0.105,0.041,0.020,152.258,0.724,0.042,5152,168,143.130,0.020,2.094,0.478,0.918
38,0.001,9.263,0.262,0.119,0.040,0.033,94.658,0.898,0.041,6586,171,99.782,0.034,1.210,0.826,0.945
39,6.622E-4,6.890,0.255,0.100,0.037,0.023,178.285,0.827,0.039,4888,177,169.509,0.022,1.620,0.617,0.942
40,0.002,2.348,0.290,0.182,0.061,0.045,17.933,0.813,0.063,1648,200,169.695,0.048,1.354,0.739,0.926
41,0.001,3.963,0.288,0.144,0.041,0.040,53.018,0.780,0.048,2804,215,31.827,0.040,1.048,0.954,0.911
42,0.012,0.147,0.360,0.483,0.185,0.083,92.857,0.647,0.184,93,191,99.678,0.087,2.245,0.446,0.909
43,0.001,7.753,0.305,0.141,0.045,0.037,70.002,0.815,0.049,5512,234,75.174,0.039,1.235,0.810,0.920
44,0.004,6.052,0.338,0.283,0.076,0.072,0.812,0.672,0.086,4273,242,161.862,0.080,1.059,0.944,0.875
45,8.323E-4,9.222,0.308,0.107,0.033,0.032,145.745,0.920,0.035,6553,208,113.499,0.032,1.010,0.991,0.946
46,0.007,8.713,0.355,0.381,0.116,0.073,99.536,0.575,0.125,6178,214,119.745,0.081,1.586,0.631,0.854
47,0.007,10.561,0.356,0.358,0.108,0.087,88.287,0.721,0.124,7505,209,95.194,0.092,1.245,0.804,0.907
48,0.016,7.992,0.397,0.712,0.226,0.088,138.367,0.389,0.230,5636,213,131.779,0.107,2.552,0.392,0.792
49,0.004,9.493,0.335,0.251,0.081,0.058,104.169,0.733,0.085,6752,269,78.503,0.059,1.404,0.712,0.901
