 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.004,8.910,0.048,0.269,0.091,0.063,69.636,0.781,0.095,6326,65,62.676,0.066,1.451,0.689,0.942
2,5.001E-4,10.909,0.020,0.113,0.033,0.019,20.332,0.490,0.036,7748,19,11.310,0.023,1.692,0.591,0.791
3,0.004,9.524,0.045,0.280,0.087,0.065,111.055,0.707,0.093,6753,6,120.816,0.070,1.339,0.747,0.908
4,0.019,3.762,0.144,0.957,0.267,0.090,80.455,0.259,0.275,2659,199,79.380,0.116,2.965,0.337,0.721
5,0.001,8.086,0.035,0.144,0.046,0.038,124.292,0.847,0.053,5743,8,124.114,0.040,1.204,0.830,0.950
6,1.008E-4,7.452,0.023,0.036,0.013,0.010,82.487,0.981,0.014,5298,21,66.038,0.010,1.324,0.755,0.919
7,0.002,7.963,0.045,0.176,0.051,0.049,171.219,0.785,0.058,5645,27,173.047,0.051,1.039,0.962,0.912
8,0.004,8.199,0.052,0.242,0.078,0.064,21.611,0.839,0.079,5804,36,5.102,0.065,1.215,0.823,0.954
9,2.609E-4,2.746,0.031,0.062,0.024,0.014,35.156,0.846,0.024,1946,27,35.538,0.015,1.689,0.592,0.904
10,0.003,10.917,0.059,0.266,0.097,0.040,31.700,0.535,0.099,7742,62,38.660,0.048,2.457,0.407,0.867
11,0.007,5.053,0.069,0.324,0.111,0.076,150.707,0.787,0.112,3567,19,129.898,0.076,1.467,0.681,0.944
12,9.884E-5,3.065,0.030,0.036,0.012,0.010,14.275,0.962,0.013,2175,22,18.435,0.010,1.239,0.807,0.909
13,8.500E-5,8.278,0.031,0.031,0.011,0.010,98.480,1.000,0.012,5886,18,110.556,0.010,1.085,0.921,0.905
14,4.962E-4,10.480,0.038,0.087,0.031,0.020,148.961,0.816,0.032,7444,20,142.125,0.023,1.535,0.651,0.900
15,0.003,3.439,0.066,0.239,0.089,0.049,43.404,0.750,0.089,2431,75,55.305,0.050,1.803,0.555,0.935
16,0.004,1.930,0.075,0.255,0.091,0.052,63.863,0.713,0.094,1352,82,56.547,0.055,1.754,0.570,0.919
17,0.003,5.474,0.077,0.215,0.083,0.042,68.011,0.743,0.083,3888,83,74.320,0.043,1.956,0.511,0.942
18,0.007,1.082,0.093,0.381,0.121,0.071,20.687,0.590,0.131,724,79,21.346,0.077,1.698,0.589,0.857
19,0.009,7.884,0.110,0.399,0.123,0.097,53.943,0.738,0.134,5595,123,72.324,0.096,1.276,0.784,0.922
20,0.003,0.983,0.078,0.271,0.068,0.052,30.749,0.477,0.086,670,75,25.301,0.057,1.318,0.758,0.771
21,7.710E-5,5.185,0.051,0.030,0.010,0.009,45.002,1.000,0.011,3684,38,29.745,0.010,1.097,0.912,0.918
22,0.006,8.538,0.107,0.326,0.105,0.073,51.106,0.715,0.119,6046,106,55.561,0.078,1.433,0.698,0.917
23,1.087E-4,0.398,0.059,0.038,0.014,0.010,162.095,0.950,0.016,278,39,153.435,0.010,1.508,0.663,0.909
24,0.006,2.021,0.108,0.314,0.100,0.075,50.592,0.749,0.103,1410,103,42.797,0.082,1.339,0.747,0.911
25,0.003,9.942,0.101,0.243,0.081,0.054,144.902,0.732,0.086,7055,46,127.057,0.055,1.514,0.661,0.930
26,0.004,9.231,0.110,0.252,0.077,0.059,48.041,0.712,0.085,6551,107,52.374,0.067,1.298,0.770,0.918
27,0.002,0.636,0.108,0.199,0.076,0.037,24.216,0.692,0.079,430,93,28.856,0.040,2.074,0.482,0.920
28,0.003,8.384,0.120,0.238,0.090,0.044,32.280,0.689,0.090,5932,96,22.135,0.048,2.051,0.488,0.895
29,0.004,10.098,0.118,0.362,0.102,0.051,179.780,0.389,0.116,7137,88,14.036,0.063,1.995,0.501,0.761
30,7.314E-5,3.381,0.099,0.031,0.010,0.009,171.941,0.978,0.012,2400,70,165.964,0.010,1.114,0.897,0.871
31,1.068E-4,7.953,0.101,0.039,0.015,0.009,107.416,0.894,0.016,5654,67,116.565,0.010,1.619,0.618,0.908
32,0.002,7.507,0.121,0.178,0.055,0.048,30.574,0.805,0.061,5330,107,59.265,0.048,1.149,0.871,0.928
33,0.005,5.745,0.145,0.296,0.107,0.055,45.579,0.665,0.107,4060,130,50.870,0.057,1.947,0.514,0.905
34,3.380E-4,1.416,0.111,0.072,0.026,0.017,26.090,0.823,0.027,998,84,32.005,0.019,1.541,0.649,0.893
35,0.002,0.704,0.137,0.211,0.075,0.041,60.720,0.677,0.075,485,116,44.236,0.045,1.820,0.550,0.890
36,9.884E-5,8.124,0.112,0.035,0.013,0.010,176.004,0.988,0.014,5773,79,168.690,0.010,1.328,0.753,0.893
37,0.003,10.326,0.134,0.222,0.069,0.052,3.729,0.721,0.074,7324,110,33.389,0.053,1.330,0.752,0.902
38,0.002,9.842,0.139,0.223,0.060,0.050,71.773,0.589,0.068,6979,86,131.634,0.059,1.194,0.838,0.828
39,4.448E-4,1.193,0.122,0.080,0.027,0.021,32.383,0.867,0.030,838,90,27.759,0.022,1.315,0.761,0.930
40,0.002,0.948,0.138,0.168,0.055,0.042,166.658,0.806,0.058,653,95,165.964,0.047,1.297,0.771,0.922
41,0.003,9.294,0.146,0.229,0.074,0.056,15.130,0.779,0.075,6583,99,171.416,0.060,1.324,0.755,0.919
42,1.147E-4,7.102,0.133,0.040,0.016,0.009,129.629,0.889,0.016,5049,89,120.964,0.010,1.715,0.583,0.885
43,3.084E-4,11.007,0.138,0.067,0.022,0.018,101.963,0.862,0.024,7826,90,110.556,0.018,1.256,0.796,0.902
44,0.007,1.560,0.179,0.347,0.111,0.082,69.994,0.749,0.118,1094,166,56.689,0.083,1.342,0.745,0.923
45,7.473E-4,8.689,0.151,0.103,0.036,0.026,107.721,0.877,0.038,6175,94,107.103,0.027,1.392,0.719,0.941
46,2.550E-4,2.298,0.146,0.093,0.025,0.013,59.664,0.367,0.028,1628,112,57.095,0.016,1.896,0.528,0.719
47,0.004,9.746,0.174,0.264,0.098,0.048,137.574,0.659,0.104,6901,97,140.492,0.057,2.052,0.487,0.894
48,0.033,10.092,0.269,1.721,0.250,0.168,118.620,0.140,0.336,7087,122,137.372,0.222,1.489,0.672,0.615
49,8.698E-5,1.846,0.145,0.032,0.011,0.010,120.257,1.000,0.012,1310,100,125.538,0.010,1.100,0.909,0.907
50,1.068E-4,8.062,0.148,0.037,0.013,0.011,74.212,0.975,0.014,5732,110,66.038,0.011,1.225,0.816,0.900
51,0.014,6.887,0.227,0.640,0.192,0.091,126.056,0.423,0.196,4847,120,131.804,0.106,2.104,0.475,0.808
52,1.740E-4,3.888,0.157,0.051,0.019,0.012,80.435,0.824,0.020,2763,119,74.055,0.013,1.601,0.625,0.893
53,0.003,9.690,0.189,0.225,0.077,0.050,134.361,0.758,0.078,6866,122,149.744,0.054,1.526,0.655,0.914
54,0.004,5.152,0.196,0.375,0.098,0.051,19.822,0.353,0.102,3637,165,46.668,0.058,1.918,0.521,0.771
