 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.005,7.232,0.048,0.267,0.085,0.076,120.608,0.902,0.087,5090,6,111.105,0.077,1.125,0.889,0.970
2,0.003,0.691,0.046,0.214,0.077,0.054,100.912,0.889,0.077,480,6,103.782,0.054,1.429,0.700,0.973
3,0.015,3.270,0.061,0.696,0.214,0.088,178.276,0.385,0.214,2234,25,165.044,0.096,2.428,0.412,0.898
4,5.326E-4,1.644,0.036,0.092,0.033,0.020,29.239,0.794,0.036,1148,31,30.579,0.023,1.636,0.611,0.919
5,0.016,1.787,0.123,0.526,0.162,0.128,67.611,0.739,0.177,1234,144,76.075,0.135,1.265,0.790,0.924
6,0.019,3.861,0.150,0.595,0.215,0.112,93.179,0.670,0.210,2712,33,99.335,0.126,1.927,0.519,0.912
7,3.135E-4,5.556,0.057,0.075,0.029,0.014,111.075,0.701,0.032,3914,32,118.811,0.016,2.045,0.489,0.884
8,0.010,10.732,0.107,0.421,0.128,0.100,177.278,0.711,0.145,7516,72,177.754,0.109,1.283,0.779,0.897
9,4.422E-4,4.955,0.058,0.090,0.026,0.021,23.100,0.689,0.031,3489,51,35.838,0.025,1.244,0.804,0.858
10,0.005,5.889,0.099,0.317,0.095,0.074,136.597,0.684,0.100,4136,41,118.740,0.076,1.286,0.778,0.882
11,0.054,8.850,0.268,1.699,0.397,0.173,125.666,0.235,0.429,6144,60,122.587,0.220,2.296,0.436,0.728
12,0.006,9.538,0.143,0.334,0.110,0.068,57.300,0.657,0.117,6697,133,51.882,0.072,1.614,0.620,0.889
13,0.023,9.669,0.209,0.860,0.231,0.125,57.476,0.385,0.242,6755,207,40.492,0.140,1.850,0.540,0.820
14,0.008,5.767,0.156,0.371,0.142,0.070,44.195,0.709,0.145,4027,141,36.646,0.073,2.038,0.491,0.947
15,0.004,7.108,0.130,0.244,0.081,0.062,176.972,0.836,0.082,4985,88,171.027,0.063,1.305,0.766,0.958
16,0.008,7.854,0.143,0.373,0.137,0.071,22.791,0.691,0.139,5492,117,20.283,0.077,1.929,0.518,0.921
