 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2.931E-4,9.338,0.015,0.062,0.020,0.019,146.399,0.955,0.021,6654,5,126.870,0.019,1.072,0.933,0.923
2,0.010,8.401,0.070,0.479,0.125,0.106,41.247,0.568,0.141,5951,82,49.028,0.118,1.177,0.850,0.879
3,0.002,10.125,0.032,0.172,0.061,0.036,15.162,0.736,0.062,7204,39,39.472,0.038,1.715,0.583,0.904
4,7.356E-4,4.464,0.030,0.116,0.044,0.021,19.307,0.692,0.045,3169,28,29.745,0.023,2.109,0.474,0.885
5,0.009,7.541,0.083,0.396,0.124,0.093,31.088,0.725,0.134,5332,81,15.202,0.098,1.333,0.750,0.917
6,0.028,2.932,0.128,0.862,0.280,0.129,147.762,0.480,0.316,2002,28,144.758,0.162,2.168,0.461,0.824
7,0.019,6.261,0.151,0.880,0.224,0.106,78.322,0.302,0.242,4404,180,60.461,0.142,2.124,0.471,0.677
8,3.068E-4,2.505,0.043,0.064,0.022,0.018,102.735,0.939,0.023,1784,22,104.036,0.018,1.252,0.799,0.926
9,3.639E-4,8.775,0.041,0.084,0.025,0.019,32.697,0.642,0.031,6248,38,30.069,0.022,1.305,0.767,0.806
10,0.002,4.104,0.061,0.174,0.057,0.041,49.153,0.766,0.060,2908,55,35.538,0.043,1.384,0.723,0.904
11,5.861E-4,7.474,0.051,0.102,0.040,0.018,16.856,0.714,0.040,5315,38,12.095,0.020,2.185,0.458,0.900
12,7.081E-4,9.248,0.064,0.124,0.032,0.028,37.392,0.577,0.038,6588,57,63.435,0.032,1.139,0.878,0.792
13,0.015,9.808,0.122,0.574,0.172,0.109,40.771,0.562,0.197,6944,135,30.403,0.126,1.571,0.636,0.861
14,0.007,8.993,0.105,0.433,0.136,0.066,164.596,0.470,0.135,6364,70,171.617,0.080,2.078,0.481,0.840
15,0.006,1.811,0.115,0.340,0.112,0.073,128.718,0.693,0.124,1269,42,120.630,0.077,1.532,0.653,0.918
16,0.016,7.758,0.113,0.629,0.197,0.105,170.903,0.518,0.217,5452,73,8.915,0.120,1.875,0.533,0.832
17,0.008,8.128,0.111,0.483,0.124,0.078,45.052,0.410,0.133,5756,100,20.344,0.091,1.591,0.629,0.839
18,4.052E-4,8.897,0.075,0.091,0.029,0.018,58.499,0.612,0.035,6340,66,61.390,0.021,1.660,0.603,0.849
19,0.014,1.517,0.129,0.738,0.197,0.090,163.903,0.321,0.207,1013,68,157.261,0.106,2.186,0.457,0.762
20,8.576E-4,6.735,0.085,0.130,0.042,0.026,41.847,0.641,0.046,4793,72,56.310,0.031,1.598,0.626,0.823
21,0.018,4.881,0.152,0.678,0.169,0.137,122.064,0.497,0.194,3417,72,137.056,0.158,1.226,0.816,0.806
22,0.006,9.397,0.109,0.311,0.096,0.076,101.193,0.751,0.102,6682,46,112.681,0.083,1.261,0.793,0.914
23,0.035,7.219,0.172,0.779,0.234,0.190,45.969,0.722,0.251,5078,171,34.756,0.202,1.235,0.810,0.931
24,8.241E-4,6.942,0.087,0.112,0.036,0.029,52.363,0.819,0.039,4942,74,59.744,0.031,1.236,0.809,0.918
25,0.017,6.132,0.128,0.645,0.220,0.096,167.507,0.500,0.225,4295,89,176.067,0.103,2.292,0.436,0.880
26,0.037,1.929,0.228,0.906,0.314,0.151,59.826,0.571,0.331,1309,255,54.829,0.176,2.076,0.482,0.893
27,0.003,10.384,0.106,0.207,0.064,0.059,95.385,0.871,0.067,7391,57,130.732,0.060,1.077,0.929,0.960
28,4.524E-4,11.111,0.091,0.083,0.027,0.021,169.365,0.830,0.030,7913,62,166.608,0.024,1.309,0.764,0.895
29,0.028,8.754,0.201,0.683,0.219,0.164,83.013,0.758,0.226,6229,57,99.987,0.173,1.338,0.748,0.946
