 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,7.482E-4,0.805,0.020,0.105,0.035,0.028,64.831,0.860,0.037,577,27,72.255,0.029,1.255,0.797,0.936
2,9.717E-5,7.335,0.011,0.037,0.013,0.010,136.223,0.903,0.014,5259,3,119.055,0.011,1.343,0.745,0.885
3,1.069E-4,4.058,0.012,0.037,0.013,0.011,127.130,0.975,0.014,2909,4,113.962,0.011,1.210,0.827,0.894
4,1.263E-4,7.500,0.014,0.044,0.016,0.010,78.941,0.838,0.017,5378,16,75.964,0.011,1.611,0.621,0.878
5,0.012,8.547,0.081,0.500,0.164,0.090,134.983,0.586,0.180,6081,20,146.064,0.098,1.815,0.551,0.895
6,1.341E-4,1.045,0.014,0.043,0.015,0.011,136.564,0.924,0.016,746,6,127.875,0.012,1.296,0.772,0.885
7,1.768E-4,2.834,0.016,0.052,0.019,0.012,88.189,0.826,0.020,2030,5,102.095,0.011,1.687,0.593,0.905
8,1.049E-4,3.474,0.013,0.044,0.012,0.011,27.802,0.686,0.014,2489,5,113.962,0.013,1.074,0.931,0.831
9,1.069E-4,10.870,0.013,0.037,0.012,0.011,140.998,0.975,0.013,7795,5,108.435,0.012,1.101,0.908,0.873
10,0.008,1.824,0.081,0.421,0.160,0.061,48.856,0.541,0.167,1268,101,48.724,0.071,2.647,0.378,0.871
11,3.692E-4,2.774,0.021,0.072,0.025,0.019,62.540,0.905,0.026,1987,24,77.471,0.020,1.283,0.780,0.920
12,7.774E-5,8.046,0.014,0.031,0.010,0.009,118.064,1.000,0.011,5770,6,104.036,0.010,1.106,0.905,0.889
13,1.283E-4,3.578,0.018,0.045,0.018,0.009,127.242,0.796,0.019,2564,7,116.565,0.010,2.025,0.494,0.863
14,2.332E-4,3.610,0.017,0.059,0.022,0.014,158.109,0.843,0.023,2582,10,165.964,0.014,1.627,0.615,0.896
15,5.131E-4,5.443,0.027,0.086,0.031,0.021,123.827,0.867,0.032,3900,8,113.199,0.022,1.456,0.687,0.920
16,6.996E-5,6.444,0.018,0.028,0.010,0.009,161.565,1.000,0.011,4621,9,113.199,0.010,1.050,0.953,0.889
17,9.523E-5,7.540,0.018,0.035,0.011,0.011,80.597,0.988,0.012,5407,9,116.565,0.011,1.085,0.921,0.899
18,8.745E-5,3.673,0.018,0.034,0.011,0.010,174.973,0.970,0.012,2631,11,153.435,0.010,1.181,0.847,0.909
19,8.726E-4,6.489,0.032,0.116,0.037,0.030,61.367,0.814,0.041,4646,35,40.815,0.031,1.244,0.804,0.927
20,0.001,6.918,0.040,0.139,0.040,0.033,80.598,0.673,0.047,4958,43,76.373,0.035,1.214,0.824,0.877
21,2.973E-4,7.109,0.026,0.065,0.023,0.017,92.710,0.897,0.024,5099,10,100.008,0.017,1.371,0.729,0.919
22,1.555E-4,5.407,0.022,0.049,0.020,0.010,152.784,0.811,0.021,3872,12,148.392,0.012,2.016,0.496,0.899
23,7.191E-5,4.018,0.022,0.031,0.010,0.009,87.954,0.928,0.011,2882,12,104.036,0.010,1.196,0.836,0.841
24,4.023E-4,7.199,0.028,0.077,0.025,0.020,152.358,0.849,0.027,5157,13,128.660,0.022,1.227,0.815,0.883
25,2.118E-4,2.857,0.028,0.059,0.020,0.013,42.700,0.766,0.021,2043,23,31.608,0.016,1.553,0.644,0.858
26,8.745E-5,4.103,0.023,0.033,0.013,0.009,148.032,1.000,0.014,2939,14,143.130,0.010,1.441,0.694,0.928
27,2.060E-4,5.511,0.027,0.053,0.018,0.015,139.967,0.920,0.020,3948,15,135.000,0.016,1.232,0.812,0.910
28,1.030E-4,6.733,0.024,0.038,0.014,0.009,28.547,0.899,0.015,4825,19,21.801,0.010,1.534,0.652,0.876
29,6.802E-5,7.990,0.026,0.029,0.010,0.009,71.565,1.000,0.011,5730,15,113.199,0.009,1.105,0.905,0.875
30,1.302E-4,3.482,0.028,0.042,0.013,0.012,177.859,0.912,0.015,2493,23,33.690,0.013,1.085,0.921,0.893
31,7.288E-4,3.693,0.036,0.118,0.039,0.024,14.787,0.657,0.045,2635,31,10.620,0.026,1.672,0.598,0.846
32,7.191E-5,8.161,0.029,0.030,0.010,0.009,26.075,1.000,0.011,5851,23,29.745,0.010,1.104,0.906,0.892
33,3.168E-4,6.990,0.036,0.068,0.025,0.016,36.906,0.870,0.025,5009,33,56.310,0.017,1.528,0.655,0.913
34,1.943E-4,3.665,0.037,0.059,0.020,0.012,88.759,0.711,0.021,2628,19,109.654,0.014,1.653,0.605,0.837
35,1.652E-4,10.313,0.037,0.054,0.018,0.012,123.370,0.716,0.021,7395,19,126.870,0.014,1.536,0.651,0.837
36,1.127E-4,8.739,0.036,0.040,0.016,0.009,39.952,0.889,0.016,6264,29,30.964,0.010,1.693,0.591,0.885
37,3.109E-4,9.521,0.040,0.072,0.026,0.015,129.992,0.762,0.028,6825,21,126.870,0.018,1.655,0.604,0.863
38,7.774E-5,4.099,0.036,0.031,0.011,0.009,104.302,1.000,0.012,2939,22,110.556,0.010,1.170,0.855,0.889
39,3.051E-4,6.596,0.044,0.068,0.023,0.017,90.722,0.838,0.025,4730,40,80.538,0.017,1.390,0.719,0.895
40,2.177E-4,6.961,0.042,0.055,0.018,0.015,76.856,0.893,0.020,4992,23,102.095,0.016,1.214,0.824,0.889
41,2.215E-4,7.222,0.041,0.059,0.022,0.013,37.903,0.801,0.024,5175,35,40.236,0.015,1.786,0.560,0.857
42,6.744E-4,9.665,0.045,0.106,0.041,0.021,154.348,0.753,0.041,6919,27,162.181,0.022,1.961,0.510,0.891
43,8.551E-5,3.232,0.038,0.033,0.012,0.009,18.811,0.976,0.013,2314,29,18.435,0.010,1.303,0.768,0.889
44,0.003,4.424,0.071,0.206,0.063,0.051,87.132,0.749,0.069,3162,74,81.870,0.053,1.241,0.806,0.902
45,9.911E-5,1.768,0.043,0.036,0.012,0.010,55.629,0.963,0.013,1266,35,71.565,0.011,1.227,0.815,0.895
46,2.818E-4,4.582,0.045,0.065,0.023,0.015,168.986,0.842,0.025,3278,31,173.660,0.016,1.504,0.665,0.901
47,0.001,5.085,0.063,0.143,0.050,0.032,73.197,0.778,0.051,3642,62,78.996,0.032,1.541,0.649,0.920
48,1.011E-4,6.003,0.045,0.037,0.014,0.010,148.561,0.922,0.015,4301,31,163.301,0.011,1.418,0.705,0.860
49,9.289E-4,10.272,0.055,0.127,0.042,0.028,23.095,0.727,0.047,7353,43,22.751,0.031,1.496,0.668,0.898
50,2.993E-4,0.940,0.050,0.065,0.021,0.018,138.842,0.881,0.023,670,30,122.735,0.019,1.185,0.844,0.906
51,1.283E-4,3.903,0.046,0.042,0.015,0.011,34.426,0.934,0.016,2795,37,37.875,0.012,1.393,0.718,0.910
52,2.235E-4,5.339,0.049,0.053,0.017,0.017,136.756,0.999,0.019,3824,32,153.435,0.017,1.026,0.975,0.935
53,0.003,9.612,0.070,0.234,0.085,0.049,165.418,0.750,0.084,6864,49,167.574,0.048,1.723,0.580,0.943
54,1.166E-4,5.194,0.048,0.042,0.016,0.009,21.754,0.849,0.017,3721,37,24.444,0.010,1.805,0.554,0.882
55,9.328E-5,5.374,0.050,0.035,0.012,0.010,11.814,0.949,0.013,3851,38,18.435,0.011,1.125,0.889,0.881
56,0.001,4.010,0.060,0.178,0.058,0.023,175.434,0.424,0.064,2856,39,163.540,0.028,2.466,0.405,0.729
