 ,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,0.013,9.859,0.112,0.460,0.155,0.104,86.077,0.749,0.157,6908,31,107.942,0.104,1.490,0.671,0.939
2,4.207E-4,2.586,0.075,0.081,0.029,0.018,81.435,0.811,0.030,1815,64,79.216,0.019,1.569,0.638,0.908
3,6.634E-4,10.385,0.079,0.103,0.031,0.027,37.168,0.778,0.036,7298,66,56.310,0.029,1.145,0.874,0.902
4,0.008,3.469,0.129,0.362,0.110,0.088,101.443,0.726,0.120,2433,133,82.539,0.087,1.251,0.799,0.911
5,0.020,3.895,0.137,0.629,0.235,0.110,11.624,0.641,0.238,2662,104,8.955,0.119,2.139,0.468,0.924
6,0.001,9.488,0.121,0.139,0.048,0.034,139.819,0.823,0.050,6660,71,129.174,0.037,1.423,0.703,0.932
7,3.176E-4,3.729,0.121,0.064,0.021,0.019,165.422,0.969,0.023,2614,82,158.199,0.020,1.136,0.880,0.929
8,0.010,1.099,0.192,0.450,0.164,0.081,123.133,0.648,0.168,727,104,133.285,0.092,2.018,0.495,0.908
9,0.058,2.541,0.236,1.002,0.327,0.227,2.794,0.727,0.338,1672,205,25.163,0.241,1.442,0.693,0.946
10,3.803E-4,3.274,0.139,0.072,0.025,0.019,137.333,0.925,0.027,2298,89,122.005,0.020,1.319,0.758,0.928
11,0.088,3.553,0.440,2.137,0.577,0.195,78.752,0.243,0.657,2418,571,79.152,0.331,2.962,0.338,0.647
12,0.029,8.837,0.269,0.695,0.212,0.173,153.528,0.753,0.227,6136,184,8.637,0.184,1.225,0.816,0.952
13,0.006,11.082,0.235,0.327,0.114,0.069,120.316,0.726,0.116,7768,134,129.536,0.074,1.639,0.610,0.931
14,0.001,6.149,0.233,0.134,0.046,0.033,64.706,0.818,0.049,4321,179,71.565,0.035,1.413,0.708,0.944
15,3.438E-4,5.226,0.230,0.070,0.024,0.018,6.891,0.877,0.026,3666,160,173.660,0.019,1.326,0.754,0.912
16,2.913E-4,5.028,0.251,0.062,0.020,0.018,61.590,0.937,0.022,3534,169,101.310,0.019,1.089,0.918,0.914
17,0.012,3.897,0.321,0.487,0.177,0.087,28.807,0.639,0.178,2694,276,36.870,0.093,2.046,0.489,0.908
18,3.014E-4,6.535,0.283,0.064,0.022,0.018,69.571,0.920,0.023,4593,207,79.380,0.018,1.235,0.810,0.914
19,0.007,7.535,0.323,0.351,0.119,0.079,43.947,0.747,0.129,5265,264,48.576,0.086,1.511,0.662,0.949
20,0.006,5.520,0.329,0.318,0.103,0.073,110.601,0.733,0.116,3868,194,104.886,0.082,1.410,0.709,0.918
21,3.236E-4,9.989,0.288,0.066,0.023,0.018,178.692,0.939,0.024,7016,199,162.646,0.018,1.262,0.792,0.933
22,3.216E-4,5.952,0.292,0.067,0.024,0.017,35.060,0.887,0.026,4177,210,33.690,0.019,1.351,0.740,0.924
23,4.268E-4,9.500,0.303,0.080,0.028,0.020,37.457,0.847,0.030,6670,218,35.218,0.021,1.403,0.713,0.911
24,0.009,10.186,0.360,0.416,0.115,0.096,35.515,0.627,0.126,7121,279,37.648,0.105,1.206,0.829,0.873
25,0.005,11.083,0.360,0.280,0.098,0.061,48.462,0.752,0.103,7772,285,49.485,0.065,1.625,0.615,0.935
26,0.010,2.968,0.398,0.449,0.150,0.084,85.888,0.618,0.159,2071,337,83.830,0.098,1.789,0.559,0.853
27,9.790E-4,6.590,0.400,0.148,0.056,0.022,14.758,0.563,0.057,4612,288,22.068,0.026,2.475,0.404,0.854
28,0.009,4.337,0.455,0.414,0.152,0.077,110.778,0.673,0.152,3018,280,119.211,0.084,1.984,0.504,0.933
29,3.904E-4,1.721,0.461,0.077,0.024,0.021,134.428,0.830,0.027,1204,318,128.660,0.023,1.174,0.852,0.908
30,0.005,6.065,0.496,0.299,0.105,0.066,31.125,0.762,0.108,4234,371,42.325,0.067,1.609,0.622,0.941
31,0.005,2.932,0.520,0.297,0.104,0.066,154.603,0.769,0.109,2027,342,147.758,0.069,1.566,0.638,0.952
32,4.045E-4,9.717,0.496,0.078,0.027,0.019,119.034,0.830,0.028,6828,340,107.526,0.020,1.412,0.708,0.899
33,4.571E-4,9.346,0.524,0.083,0.028,0.021,42.489,0.829,0.031,6561,372,33.690,0.023,1.345,0.743,0.938
34,7.342E-4,6.573,0.527,0.103,0.033,0.029,4.146,0.875,0.034,4611,364,163.072,0.030,1.136,0.880,0.928
35,3.964E-4,3.354,0.549,0.076,0.024,0.021,23.027,0.854,0.027,2350,392,18.435,0.021,1.150,0.869,0.922
36,0.039,4.584,0.677,0.937,0.271,0.182,51.413,0.557,0.310,3126,543,30.919,0.193,1.487,0.672,0.846
37,0.002,5.756,0.585,0.184,0.064,0.038,97.633,0.708,0.066,4048,389,103.736,0.041,1.711,0.585,0.895
38,3.337E-4,7.287,0.567,0.069,0.023,0.018,2.597,0.889,0.025,5116,394,163.610,0.018,1.268,0.789,0.930
39,0.011,8.941,0.637,0.436,0.127,0.107,44.588,0.704,0.138,6250,487,38.290,0.113,1.182,0.846,0.912
40,5.522E-4,6.346,0.593,0.089,0.029,0.024,152.891,0.871,0.032,4453,412,156.801,0.026,1.222,0.818,0.929
41,9.203E-4,7.306,0.611,0.116,0.041,0.029,63.114,0.861,0.042,5133,444,66.038,0.031,1.405,0.712,0.938
42,0.009,9.060,0.661,0.398,0.120,0.100,134.705,0.750,0.131,6343,431,131.479,0.111,1.205,0.830,0.930
43,0.002,9.509,0.646,0.160,0.061,0.031,41.798,0.738,0.063,6673,470,52.352,0.034,1.966,0.509,0.921
44,0.009,7.123,0.670,0.407,0.131,0.090,9.108,0.701,0.144,4962,457,168.024,0.090,1.459,0.685,0.921
45,6.048E-4,5.305,0.639,0.091,0.031,0.025,48.169,0.912,0.032,3721,456,37.875,0.026,1.237,0.808,0.939
46,0.007,5.669,0.672,0.379,0.117,0.072,19.064,0.585,0.138,3950,504,23.121,0.084,1.616,0.619,0.876
47,0.036,7.820,0.729,1.008,0.284,0.162,4.336,0.447,0.302,5394,511,169.695,0.194,1.752,0.571,0.820
48,4.753E-4,1.817,0.653,0.082,0.029,0.021,164.152,0.895,0.032,1268,453,153.435,0.020,1.431,0.699,0.955
49,5.239E-4,4.812,0.662,0.092,0.033,0.020,107.658,0.770,0.034,3376,457,119.745,0.024,1.619,0.618,0.890
50,0.027,7.290,0.767,0.765,0.296,0.116,47.311,0.576,0.313,5051,622,49.427,0.130,2.563,0.390,0.919
51,0.026,10.790,0.766,0.690,0.188,0.179,95.060,0.695,0.219,7513,559,20.904,0.175,1.048,0.954,0.913
52,4.005E-4,9.728,0.689,0.080,0.028,0.018,62.649,0.795,0.029,6835,494,67.166,0.020,1.521,0.657,0.898
53,4.106E-4,8.270,0.703,0.076,0.024,0.022,148.118,0.893,0.028,5808,488,145.491,0.023,1.086,0.921,0.929
54,3.054E-4,2.198,0.712,0.065,0.022,0.018,76.191,0.918,0.023,1543,493,111.801,0.018,1.194,0.837,0.929
55,5.299E-4,5.909,0.720,0.089,0.033,0.020,80.484,0.836,0.033,4152,517,77.735,0.021,1.616,0.619,0.927
56,3.722E-4,9.720,0.768,0.072,0.026,0.019,93.020,0.914,0.027,6831,532,105.524,0.018,1.374,0.728,0.941
57,3.095E-4,5.641,0.769,0.064,0.021,0.018,54.406,0.945,0.023,3960,546,29.745,0.019,1.170,0.855,0.927
58,3.256E-4,8.499,0.775,0.068,0.024,0.018,176.481,0.889,0.025,5968,548,16.390,0.018,1.337,0.748,0.915
59,9.223E-4,8.726,0.794,0.143,0.057,0.021,117.784,0.568,0.060,6123,539,116.565,0.022,2.757,0.363,0.881
60,0.001,3.859,0.800,0.139,0.057,0.023,167.201,0.675,0.055,2695,560,168.111,0.024,2.494,0.401,0.927
61,0.001,9.854,0.829,0.225,0.065,0.028,2.113,0.362,0.078,6904,598,9.462,0.038,2.307,0.433,0.651
62,0.007,0.758,0.899,0.362,0.126,0.070,113.386,0.663,0.136,520,583,111.468,0.071,1.803,0.555,0.918
63,3.216E-4,5.595,0.855,0.072,0.023,0.018,150.217,0.775,0.026,3926,596,146.310,0.020,1.276,0.784,0.883
64,0.006,8.905,0.890,0.304,0.099,0.071,6.343,0.750,0.103,6227,626,7.125,0.079,1.387,0.721,0.912
65,0.007,1.768,0.899,0.391,0.141,0.067,26.994,0.603,0.145,1198,659,35.407,0.079,2.114,0.473,0.846
66,0.004,9.002,0.888,0.273,0.093,0.059,174.069,0.729,0.098,6300,616,169.992,0.063,1.562,0.640,0.923
67,5.057E-4,4.905,0.870,0.084,0.030,0.022,1.818,0.906,0.030,3439,608,160.710,0.021,1.365,0.733,0.949
68,0.008,10.716,0.949,0.410,0.158,0.068,77.869,0.627,0.156,7531,721,80.538,0.071,2.326,0.430,0.901
69,0.001,3.116,0.893,0.123,0.039,0.035,50.319,0.875,0.041,2177,632,15.945,0.035,1.131,0.885,0.932
70,0.005,5.202,0.925,0.296,0.089,0.069,106.577,0.692,0.098,3640,683,79.992,0.080,1.280,0.782,0.892
71,3.681E-4,7.612,0.898,0.070,0.024,0.019,60.897,0.939,0.026,5349,640,70.560,0.020,1.257,0.795,0.933
72,0.104,4.316,1.102,1.840,0.420,0.314,128.245,0.384,0.466,2885,671,142.570,0.383,1.337,0.748,0.785
73,6.978E-4,10.593,0.921,0.119,0.039,0.023,93.106,0.617,0.041,7440,660,67.834,0.028,1.699,0.589,0.832
74,0.001,5.472,0.945,0.136,0.045,0.033,40.658,0.805,0.047,3837,678,41.348,0.035,1.368,0.731,0.917
75,3.641E-4,9.337,0.946,0.071,0.026,0.018,47.218,0.907,0.027,6559,673,38.660,0.018,1.511,0.662,0.935
76,0.058,5.707,1.070,1.012,0.340,0.216,15.620,0.707,0.365,3890,791,12.844,0.224,1.577,0.634,0.937
77,4.086E-4,3.740,0.969,0.081,0.031,0.017,152.095,0.781,0.032,2619,676,159.146,0.018,1.840,0.544,0.906
